"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.350034488E1,5.534599749E-3,-1.574633477E-3,8.933434546E-2
4.351035488E1,-2.491754405E-3,3.526470150E-2,6.268975317E-2
4.352036488E1,-3.640974392E-3,1.088212743E-2,5.266119361E-2
4.353034387E1,2.207291475E-2,1.862032920E-2,6.448660254E-2
4.354035388E1,1.558497674E-2,1.861447170E-2,6.269033790E-2
4.355033288E1,6.746892007E-3,1.948984328E-2,4.427862525E-2
4.356034288E1,2.914434550E-2,5.382240952E-3,5.610403419E-2
4.357035288E1,1.187835365E-2,-1.276270961E-2,5.131399512E-2
4.358033188E1,1.097796466E-2,-8.086355495E-3,6.957601905E-2
4.359034188E1,7.832509819E-3,2.868792464E-2,5.670278907E-2
4.360032088E1,8.784801979E-3,1.083697596E-2,4.966741920E-2
4.361033088E1,-4.339593323E-4,2.397790563E-2,5.400839210E-2
4.362033988E1,1.291760030E-2,2.013686053E-2,5.969597876E-2
4.363031988E1,7.678947318E-3,1.007134816E-2,3.799111426E-2
4.364032888E1,-1.932066232E-3,4.101913143E-3,3.394951880E-2
4.365033887E1,-1.196040653E-2,4.184185294E-3,6.074438453E-2
4.366031788E1,1.201283047E-3,1.005803319E-3,6.209158301E-2
4.367032788E1,-2.058128547E-4,8.284464186E-3,6.448718727E-2
4.368030688E1,-3.007743778E-3,1.975367148E-2,4.712329566E-2
4.369031687E1,1.213629808E-2,1.796513155E-2,2.945944190E-2
4.370032687E1,-3.249544417E-4,2.423934469E-2,3.724325538E-2
4.371030588E1,1.529642121E-2,2.229626925E-2,5.086492896E-2
4.372031588E1,3.514057836E-3,1.980619135E-2,5.655368507E-2
4.373032588E1,1.405814082E-2,9.182907144E-3,5.864932716E-2
4.374030487E1,1.084804684E-2,-5.219586716E-3,5.430893898E-2
4.375031488E1,3.996480536E-4,-7.890401823E-3,8.738956153E-2
4.376029388E1,1.664636058E-2,6.826529485E-3,6.044617653E-2
4.377030388E1,-1.350615453E-2,1.359731399E-2,5.969831765E-2
4.378031288E1,1.345606947E-2,-1.017231656E-2,6.912870705E-2
4.379029288E1,1.223071234E-2,2.860475713E-2,5.251384377E-2
4.380030188E1,-7.534100823E-3,2.752517839E-2,7.526711404E-2
4.381028188E1,-8.146925569E-3,1.825727535E-2,3.829400003E-2
4.382029188E1,1.008257322E-2,2.644107264E-2,5.011999369E-2
4.383030088E1,7.641954543E-3,4.817359949E-3,5.985034525E-2
4.384028088E1,2.115344466E-3,4.865614325E-3,4.143863261E-2
4.385028988E1,5.007715370E-3,-5.132121735E-3,6.703540385E-2
4.386029987E1,2.682893946E-2,1.033913922E-2,6.000003397E-2
4.387027888E1,1.070779132E-2,1.932682245E-2,5.955213726E-2
4.388028888E1,-1.224768297E-2,1.862437085E-2,5.925451398E-2
4.389026788E1,2.859599087E-2,1.274232316E-2,4.698062360E-2
4.390027788E1,1.924830303E-4,2.804695788E-3,5.371720076E-2
4.391028787E1,5.915737711E-3,2.460223295E-2,6.883634627E-2
4.392026688E1,4.929933697E-3,2.015806811E-2,6.135132551E-2
4.393027688E1,1.958251708E-2,-2.070055953E-3,4.952474713E-2
4.394025588E1,-1.591319740E-3,9.681860791E-3,7.257681012E-2
4.395026587E1,2.777511489E-2,8.285827775E-3,4.802727520E-2
4.396027588E1,2.039305537E-2,2.836394778E-2,5.251852155E-2
4.397025488E1,5.318869469E-3,2.939772408E-2,5.177124739E-2
4.398026488E1,3.682064787E-2,6.258221237E-3,4.982529402E-2
4.399027388E1,2.331116773E-2,1.491123588E-2,4.623159528E-2
4.400025387E1,5.435347832E-3,8.905160974E-3,6.718801618E-2
4.401026288E1,2.926275618E-3,3.199209255E-3,3.784902692E-2
4.402024288E1,-1.021469289E-2,2.663033513E-2,5.266704082E-2
4.403025188E1,-3.565321472E-3,4.654479590E-3,5.296641827E-2
4.404026188E1,-4.817648884E-3,2.041919426E-2,4.787641704E-2
4.405024088E1,5.548797520E-3,1.969013783E-2,7.317381084E-2
4.406025088E1,6.102314140E-3,1.202864536E-2,3.650065899E-2
4.407022988E1,1.122566734E-2,1.400268021E-2,6.239739239E-2
4.408023988E1,2.302872438E-2,1.887989760E-2,4.802727520E-2
4.409024988E1,2.811770691E-3,1.296977528E-2,6.359548688E-2
4.410022888E1,1.781230909E-2,6.404960083E-3,4.308813214E-2
4.411023888E1,4.709749483E-5,1.178284532E-2,4.982412457E-2
4.412024887E1,2.388750220E-2,1.030989629E-2,6.299731672E-2
4.413022788E1,2.602562796E-2,-2.390544584E-2,3.755081892E-2
4.414023788E1,-3.083373858E-3,-1.795028054E-2,4.862778425E-2
4.415021688E1,2.239414159E-2,1.213807395E-2,4.413653791E-2
4.416022687E1,4.811819941E-3,9.872149973E-3,5.236883283E-2
4.417023688E1,1.531320912E-2,1.949240601E-2,6.105077863E-2
4.418021588E1,1.568424236E-3,2.866612548E-2,4.847692609E-2
4.419022588E1,1.301692531E-2,8.161623550E-3,6.598992169E-2
4.420020488E1,2.009418500E-3,2.833741603E-2,3.575280011E-2
4.421021487E1,-5.689176377E-3,1.661968266E-2,3.754848003E-2
4.422022388E1,-1.163227723E-2,1.758866451E-3,6.598933697E-2
4.423020388E1,-9.049160080E-3,-7.168453415E-3,5.655894756E-2
4.424021288E1,-1.388535560E-3,1.160676875E-2,6.269501567E-2
4.425022288E1,5.801150557E-3,1.936704262E-2,5.595843852E-2
4.426020188E1,-7.015927881E-4,1.807085195E-2,5.296349466E-2
4.427021188E1,2.506683078E-3,2.857088439E-2,4.368162453E-2
4.428019088E1,-2.935484983E-4,1.054905541E-2,4.936979592E-2
4.429020088E1,2.053788817E-3,2.455253618E-2,8.110321999E-2
4.430021088E1,3.140918682E-3,-4.158011010E-3,5.835053444E-2
4.431018988E1,1.297403050E-2,1.244141310E-2,6.433808327E-2
4.432019988E1,5.394718819E-3,5.809031735E-3,5.356108010E-2
4.433017888E1,-6.583855189E-3,3.052197463E-3,4.098664284E-2
4.434018888E1,6.982342936E-3,1.579239301E-3,4.188477516E-2
4.435019888E1,1.140027981E-2,2.252658559E-2,5.221388161E-2
4.436017788E1,-3.566276212E-3,2.154373717E-2,6.912870705E-2
4.437018787E1,-1.286241263E-3,2.306326863E-3,6.269150734E-2
4.438019787E1,8.475511679E-3,2.271700154E-2,6.239212990E-2
4.439017688E1,2.656380935E-3,8.846618012E-3,4.712388039E-2
4.440018688E1,1.224545372E-2,1.218100873E-2,4.592637062E-2
4.441016588E1,1.279850439E-2,-1.922060184E-2,6.119462013E-2
4.442017587E1,1.102225732E-2,5.186583067E-4,6.044676125E-2
4.443018488E1,-8.716416964E-3,1.147540968E-2,5.535792947E-2
4.444016488E1,6.063069273E-3,1.758774974E-2,5.236473978E-2
4.445017388E1,1.735876158E-2,2.534648300E-2,5.491061747E-2
4.446012017E1,1.589444519E-2,7.844831228E-3,5.685657084E-2
4.447012917E1,1.227331479E-2,2.706347448E-2,4.727590799E-2
4.448013917E1,1.567686025E-2,-4.208210270E-3,7.152548075E-2
4.449011817E1,-1.955583002E-3,2.356913273E-3,7.407018900E-2
4.450012817E1,-7.424913207E-3,-3.228017071E-4,8.065590799E-2
4.451013817E1,1.953522773E-3,-2.565586923E-2,5.565789163E-2
4.452011717E1,1.727433784E-2,-8.327523448E-3,5.700567484E-2
4.453012717E1,-8.135870676E-3,2.809088052E-3,3.380392313E-2
4.454010617E1,1.400849431E-2,2.336769615E-2,8.350057840E-2
4.455011617E1,-6.655739397E-3,2.384357499E-2,4.428213358E-2
4.456012617E1,1.208210627E-2,2.930555506E-2,6.314291239E-2
4.457010517E1,2.265496396E-2,2.442397967E-3,3.829458475E-2
4.458011517E1,8.628567117E-3,-2.586791074E-3,5.730563700E-2
4.459009417E1,2.186717499E-2,4.820686695E-3,6.464038432E-2
4.460010417E1,7.240652824E-3,-4.543741092E-3,3.155917704E-2
4.461011317E1,2.730941157E-2,-3.783662443E-3,8.739248514E-2
4.462009317E1,-1.804761384E-2,-6.257895757E-3,3.080956399E-2
4.463010217E1,-1.480397145E-2,2.502273683E-3,1.156830686E-1
4.464011217E1,-4.623959865E-4,3.642918820E-2,-1.760011911E-4
4.465009117E1,2.001041450E-2,2.979869918E-2,8.799124002E-2
4.466010117E1,8.130827453E-3,3.166617652E-2,4.697653055E-2
4.467008117E1,5.767259547E-3,1.263804515E-2,2.676796854E-2
4.468009017E1,4.585130699E-4,2.329190847E-2,2.886419535E-2
4.469010017E1,8.864981923E-3,4.072779848E-4,1.046066880E-1
4.470007917E1,8.787337295E-3,-2.569123347E-2,-7.810125947E-3
4.471008917E1,-6.578757148E-3,6.936658138E-3,1.077495664E-1
4.472006817E1,-3.906250689E-3,8.577633529E-3,1.703820169E-2
4.473007817E1,3.670196766E-3,1.025245882E-2,8.484719217E-2
4.474008817E1,1.419288260E-2,1.243526782E-2,4.068843484E-2
4.475006717E1,1.940934814E-2,2.087082771E-2,2.601894021E-2
4.476007717E1,-1.574353678E-3,1.702498607E-2,1.070005381E-1
4.477008717E1,-7.668568511E-3,4.741852067E-3,9.553180933E-3
4.478006617E1,-1.914371096E-2,-9.198184137E-4,9.607326150E-2
4.479007617E1,1.495503061E-2,1.907708696E-2,7.158161402E-3
4.480005517E1,-6.966217412E-3,-5.071261585E-3,1.019111216E-1
4.481006517E1,-6.736855810E-3,-5.242261807E-3,6.463863015E-2
4.482007417E1,3.270872137E-2,2.329370831E-3,5.236532450E-2
4.483005417E1,6.497001196E-3,1.273727536E-2,9.293096781E-2
4.484006317E1,1.875289311E-2,2.081045064E-2,1.673999369E-2
4.485004317E1,1.078085411E-2,2.852824540E-3,1.049072349E-1
4.486005217E1,-6.224543788E-5,1.642669257E-2,3.904478252E-2
4.487006217E1,1.045207614E-2,-1.541642618E-2,9.772393048E-2
4.488004117E1,2.881786530E-3,2.996285062E-2,3.994466901E-2
4.489005117E1,-1.830845447E-3,-1.493086288E-2,1.524661481E-2
4.490006117E1,-2.602672888E-2,3.212305876E-2,1.496676707E-1
4.491004017E1,6.656296710E-3,1.237127164E-2,-2.367186785E-2
4.492005017E1,-8.887018617E-3,1.397791520E-2,1.815519530E-1
4.493002917E1,6.642126348E-3,-6.502204305E-3,-6.842704117E-2
4.494003917E1,-7.383900471E-3,3.888934708E-2,1.564060020E-1
4.495004917E1,1.362932065E-2,3.235360351E-2,1.839300156E-2
4.496002817E1,1.083006665E-2,1.290591729E-2,6.644308090E-2
4.497003817E1,8.093916904E-3,2.005150032E-2,7.048526108E-2
4.498001717E1,3.656020923E-2,3.882243986E-3,-2.516583145E-2
4.499002717E1,3.526548036E-2,1.574963524E-2,1.722730064E-1
4.500003717E1,4.826999861E-2,-6.200406892E-3,-6.872583389E-2
4.501001617E1,8.411137490E-3,1.372827335E-2,1.860437840E-1
4.502002617E1,2.020979541E-2,-3.583070969E-3,-6.423458755E-2
4.503003517E1,-7.001236752E-3,5.066167883E-2,1.284147960E-1
4.504001517E1,-9.010531912E-3,1.297972354E-2,6.928833604E-2
4.505002417E1,-2.546215737E-3,9.909798276E-3,4.354187608E-2
4.506000417E1,8.861363959E-3,1.382050518E-2,2.393382311E-2
4.507001317E1,5.317247780E-3,1.658001410E-2,1.104533190E-1
4.508002317E1,1.472937377E-2,-3.324368221E-3,2.498105943E-2
4.509000217E1,3.218920539E-2,-2.245813891E-3,1.086570543E-1
4.510001217E1,2.722696583E-2,2.378125646E-2,-6.157118082E-4
4.510999117E1,2.009033863E-2,5.421678823E-3,9.698133409E-2
4.512000117E1,3.391578767E-2,2.097896009E-2,4.668533921E-2
4.513001117E1,2.607550745E-2,3.180632469E-2,5.461884141E-2
4.513999017E1,-2.126121615E-2,1.365976842E-2,8.455658555E-2
4.515000017E1,-5.359905045E-3,1.230675470E-2,7.288203478E-2
4.516001017E1,-3.545705890E-3,2.640228001E-3,5.521876574E-2
4.516998917E1,1.063626800E-2,2.409573845E-2,6.704417467E-2
4.517999917E1,-2.273694375E-2,-6.658205049E-3,3.336362779E-2
4.518997817E1,7.672460563E-3,1.948547843E-2,9.294032335E-2
4.519998817E1,1.406957030E-2,3.315522023E-3,-8.548629284E-3
4.520999817E1,-1.611942139E-2,9.352981177E-3,1.004247594E-1
4.521997717E1,1.251529816E-2,1.612670414E-2,5.971176624E-3
4.522998717E1,1.898438347E-2,1.765314491E-2,1.101551110E-1
4.523996617E1,3.846241811E-2,1.520126463E-2,2.348534167E-2
4.524997617E1,2.045085602E-2,4.128459730E-3,7.423098743E-2
4.525998517E1,1.056094855E-2,-5.437844319E-3,7.872164905E-2
4.526996517E1,2.039739967E-2,-9.178272769E-3,1.315974355E-2
4.527997417E1,1.315947403E-2,2.141538621E-2,1.365026647E-1
4.528998417E1,6.991068078E-3,-1.021289418E-2,-1.079103649E-2
4.529996317E1,-1.029329225E-3,-1.031473966E-4,1.267728978E-1
4.530997317E1,-2.354125567E-3,1.631658105E-2,-2.306551158E-2
4.531995217E1,-1.135125456E-2,2.916483588E-2,1.092599022E-1
4.532996217E1,-7.418362498E-3,1.282579673E-2,2.678141713E-2
4.533997217E1,-1.563170421E-2,4.155963799E-2,6.510172963E-2
4.534995117E1,1.801390098E-2,1.999447855E-2,6.540110707E-2
4.535996117E1,2.167561015E-2,-5.153534878E-3,5.297635853E-2
4.536997117E1,1.814050234E-2,-8.923489483E-3,8.815437734E-2
4.537995017E1,4.731989459E-2,-8.580244220E-3,1.914846182E-2
4.538996017E1,4.034625852E-2,-2.058239324E-3,8.665865958E-2
4.539993917E1,1.102224818E-2,2.166523591E-2,9.384371817E-2
4.540994917E1,3.150936607E-3,1.234170780E-2,4.773959219E-2
4.541995817E1,-2.944762870E-3,3.047305673E-2,6.600278556E-2
4.542993817E1,4.876577854E-4,7.401861245E-3,3.801099479E-2
4.543994717E1,-1.455518156E-3,1.604841426E-2,7.004438102E-2
4.544992717E1,8.716828097E-3,1.770109322E-2,2.873087883E-2
4.545991388E1,-1.023240812E-2,2.151022074E-2,6.705060661E-2
4.546992388E1,-5.231229756E-3,-2.843635732E-3,1.151492178E-2
4.547990287E1,1.756771275E-2,1.014889115E-2,8.381457388E-2
4.548991288E1,1.940202998E-2,3.991316257E-3,4.040601432E-2
4.549992288E1,2.785462788E-2,3.369032269E-2,9.399399161E-2
4.550990188E1,3.859235421E-2,6.326394975E-3,3.292040884E-2
4.551991188E1,3.652458689E-2,9.894327137E-3,1.300683886E-1
4.552989088E1,3.328214136E-2,1.521441059E-2,3.965640128E-2
4.553990088E1,1.831797904E-2,1.076535556E-2,1.186920458E-1
4.554991088E1,3.138438184E-2,6.845729366E-3,-1.198679209E-2
4.555988988E1,1.709521204E-2,4.957320822E-3,8.785616934E-2
4.556989988E1,-8.887164798E-3,1.449992309E-2,2.962784171E-2
4.557987888E1,-5.722962320E-3,-1.812896551E-2,1.185441113E-1
4.558988888E1,-4.526390850E-2,2.077734078E-2,9.489212394E-2
4.559989888E1,-1.876919223E-2,2.809863493E-3,-9.431324959E-2
4.560987788E1,-2.176020292E-2,5.450460600E-2,1.815618932E-1
4.561988788E1,3.349513533E-3,-1.729106407E-2,-1.059889698E-1
4.562989688E1,-1.689738886E-2,6.733740340E-2,3.869342333E-1
4.563987688E1,1.304879263E-2,-2.746498177E-2,-2.889091712E-1
4.564988587E1,-5.110685751E-3,1.854276794E-2,3.294543493E-1
4.565986588E1,2.161108978E-2,-5.445802927E-2,-1.971499854E-1
4.566987488E1,5.141589199E-3,3.591934754E-2,2.700285119E-1
4.567988488E1,1.164636537E-2,3.761974069E-2,-1.842223763E-2
4.568986387E1,5.192166244E-2,8.163067538E-2,-3.054702401E-2
4.569987388E1,2.778050986E-2,5.068354650E-2,2.477237231E-1
4.570985288E1,3.150644703E-2,-2.341293212E-2,-7.889706552E-2
4.571986288E1,3.477987824E-3,-1.838274609E-2,2.677814269E-1
4.572987288E1,1.410560377E-2,-5.379609705E-2,-1.829324806E-1
4.573985187E1,-7.652442986E-3,-1.684007016E-2,1.570100194E-1
4.574986188E1,-1.269104353E-2,3.694909018E-2,9.503947377E-2
4.575987188E1,-1.270086959E-2,3.709286773E-2,9.503947377E-2
4.576985088E1,-7.626870554E-4,3.903595688E-2,-9.177204967E-2
4.577986088E1,2.046484822E-2,3.046825562E-2,1.758713830E-1
4.578983988E1,3.350727743E-2,2.160831235E-2,-6.677403331E-2
4.579984988E1,4.668215979E-3,3.592147172E-2,2.192816967E-1
4.580985988E1,5.661123446E-3,-8.994541147E-3,-4.776356578E-2
4.581983888E1,-4.500355208E-3,8.731142355E-3,9.474185050E-2
4.582984888E1,1.495322163E-2,-9.694235874E-3,4.983464956E-2
4.583982788E1,1.001824471E-2,-1.125277923E-2,1.690313101E-2
4.584983788E1,2.045171026E-2,4.082658445E-4,1.257262462E-1
4.585984687E1,-2.950463905E-2,1.388821982E-2,-5.749333262E-2
4.586982688E1,-1.770769875E-2,2.654894006E-2,1.448864025E-1
4.587983588E1,7.658737879E-3,6.010731211E-2,-2.800406992E-2
4.588984588E1,-1.989608316E-2,5.736315442E-2,1.586589342E-1
4.589982487E1,-6.508526606E-3,2.901426551E-2,9.269006252E-3
4.590983487E1,-3.329651272E-3,2.699351117E-3,4.010429800E-2
4.591981388E1,2.168192332E-2,-1.095911196E-2,8.920395255E-2
4.592982388E1,3.051982532E-2,-3.662152733E-2,1.510862052E-2
4.593983388E1,3.569668511E-2,5.941563675E-3,1.233335656E-1
4.594981287E1,5.275207213E-3,1.076947488E-3,-4.102464974E-2
4.595982288E1,8.907867596E-3,3.806378419E-2,1.044727868E-1
4.596980188E1,1.589039326E-2,3.803751740E-2,-6.745932698E-3
4.597981188E1,2.344630237E-2,3.641073521E-2,1.052218151E-1
4.598982188E1,1.896187169E-2,2.604227882E-2,5.432823479E-2
4.599980088E1,1.123220434E-2,7.213833290E-3,3.486928582E-2
4.600981088E1,6.581434077E-3,4.867583192E-3,8.621251702E-2
4.601981988E1,3.951909221E-3,-2.953522958E-2,7.627108097E-3
4.602979988E1,6.297725346E-4,-1.031951108E-2,1.203421301E-1
4.603980888E1,-2.265261593E-3,-1.794863601E-2,5.530881286E-3
4.604978888E1,9.813710935E-3,2.956611476E-2,8.741061151E-2
4.605979788E1,8.829432679E-3,3.326410635E-2,2.603765130E-2
4.606980787E1,-3.917506579E-3,4.133857670E-2,7.453796625E-2
4.607978788E1,1.837557868E-2,4.298856959E-2,6.136535883E-2
4.608979688E1,1.950849499E-2,2.747308793E-2,6.316220820E-2
4.609977688E1,1.978969581E-2,-5.389065749E-3,8.097516596E-2
4.610978587E1,2.476042754E-2,-1.673517659E-2,4.633918405E-3
4.611979587E1,3.051354870E-2,-7.567946152E-3,1.085161364E-1
4.612977488E1,2.347685407E-2,1.672004007E-2,8.800878167E-2
4.613978488E1,1.948149730E-2,2.386015048E-2,2.409169793E-2
4.614979488E1,2.030697796E-2,3.232476715E-2,7.603192985E-2
4.615977387E1,2.566666374E-2,4.821593470E-2,6.241025627E-2
4.616978388E1,-6.135191023E-4,1.918984001E-2,5.552574456E-2
4.617976288E1,-7.045054324E-3,1.307265430E-2,1.207900268E-1
4.618977288E1,1.655995427E-4,-4.054507299E-3,2.528862298E-2
4.619978288E1,-5.073026028E-3,-6.591006608E-3,7.393745720E-2
4.620976187E1,-9.714988922E-3,-4.124641453E-2,4.579656243E-2
4.621977188E1,1.484576991E-2,4.533259501E-4,4.699407220E-2
4.622975088E1,2.815723957E-2,1.952790957E-2,5.567601800E-2
4.623976088E1,2.508479269E-2,5.273276718E-2,5.747169793E-2
4.624976988E1,3.540488621E-2,4.442400165E-2,7.004555047E-2
4.625974988E1,3.035853353E-2,5.004471535E-2,2.379232049E-2
4.626975888E1,3.678285110E-2,2.725085490E-2,6.705236077E-2
4.627976887E1,1.408673736E-2,8.784002555E-4,5.807103753E-2
4.628974788E1,-2.167663341E-3,-1.662383738E-2,7.094368279E-2
4.629975788E1,1.689642498E-2,-1.910478586E-2,7.543434441E-2
4.630973688E1,1.663799632E-2,5.085204681E-4,6.869776726E-2
4.631974688E1,1.279813894E-3,7.926389608E-3,6.001582146E-2
4.632975687E1,-4.474129532E-3,1.319040032E-2,2.184578240E-2
4.633973588E1,1.090028806E-2,2.066018862E-2,8.576286614E-2
4.634974588E1,-3.733200515E-3,2.585024347E-2,4.519839227E-2
4.635975588E1,2.391523079E-2,1.140499413E-2,4.819275141E-2
4.636973487E1,1.541827627E-2,2.957918191E-2,2.439341426E-2
4.637974488E1,6.617175182E-4,1.098603199E-2,7.199384272E-2
4.638972388E1,-6.057678871E-3,-1.851338111E-3,8.142423213E-2
4.639973388E1,3.271106025E-2,-1.508168679E-2,2.723691523E-2
4.640974388E1,3.709194954E-2,5.162052170E-3,5.657590449E-2
4.641972287E1,2.670644943E-2,6.659496690E-3,5.073804438E-2
4.642973288E1,2.064932331E-2,2.729252317E-2,5.956967890E-2
4.643971188E1,1.393851958E-2,5.456141992E-2,5.058894038E-2
4.644972188E1,-1.336063195E-2,2.532905099E-2,5.028956294E-2
4.645970087E1,-2.238897503E-2,2.155583588E-2,4.370384395E-2
4.646968088E1,-3.305161945E-2,1.164069174E-2,6.106890500E-2
4.647968988E1,-2.259256320E-2,8.656985499E-3,7.304400265E-2
4.648969988E1,4.031984098E-3,1.019320208E-2,7.693590939E-2
4.649967887E1,1.026186347E-4,2.491398090E-2,4.490252316E-2
4.650968887E1,2.402732831E-2,2.499223995E-2,6.720555782E-2
4.651966788E1,3.092143768E-2,3.469998152E-2,8.262466550E-2
4.652967788E1,3.433982501E-2,4.036347583E-2,5.448260128E-2
4.653968788E1,3.567809736E-2,2.606774390E-2,4.505338132E-2
4.654966687E1,2.561794912E-2,7.389855038E-3,5.163968503E-2
4.655967688E1,1.291715262E-2,-1.186819868E-2,6.645945311E-2
4.656965588E1,1.359673612E-2,-2.731974469E-5,4.295773923E-2
4.657966588E1,-4.699261039E-3,-4.516578948E-3,5.687879026E-2
4.658967588E1,5.749708763E-3,1.009184654E-2,5.298746824E-2
4.659965488E1,-3.969884841E-3,2.575698038E-2,7.603953123E-2
4.660966488E1,-1.478835299E-2,1.560001276E-2,8.067929685E-2
4.661967488E1,5.443369481E-3,1.875709808E-2,7.439178586E-2
4.662965388E1,2.351631364E-2,2.541159038E-2,5.792602658E-2
4.663966388E1,1.908265780E-2,3.299682008E-3,9.624633908E-2
4.664964288E1,3.452797745E-2,6.101567249E-3,7.648684323E-2
4.665965288E1,4.445040091E-2,1.936732584E-3,1.421575069E-2
4.666966187E1,3.725833937E-2,-2.134357053E-3,7.693532467E-2
4.667964188E1,1.252263458E-2,8.496566224E-3,3.696843624E-2
4.668965088E1,1.124266994E-2,2.215887110E-2,6.915092647E-2
4.669963088E1,8.501915513E-3,2.153135295E-2,5.133796871E-2
4.670963987E1,2.098538289E-2,2.886419763E-2,4.355357051E-2
4.671964987E1,1.291031412E-2,1.783490766E-2,6.675649166E-2
4.672962888E1,-1.250152065E-2,1.084723143E-2,5.193847775E-2
4.673963888E1,9.531272147E-3,5.349517101E-3,7.184707761E-2
4.674964888E1,3.370870031E-2,2.779744394E-2,4.101061642E-2
4.675962787E1,1.313403407E-3,1.101950959E-2,7.304400265E-2
4.676963788E1,3.529305364E-2,3.016783893E-2,4.624972165E-2
4.677961688E1,1.741064192E-2,1.237705947E-2,8.651598752E-2
4.678962688E1,1.865117440E-2,2.342366040E-2,4.580182493E-2
4.679963688E1,1.167229411E-2,-1.238327671E-2,4.924466550E-2
4.680961587E1,9.686849196E-3,2.374536004E-2,7.364392698E-2
4.681962588E1,2.665804088E-2,1.046126494E-2,5.822598875E-2
4.682960488E1,-5.370119400E-4,1.579557243E-2,6.226699948E-2
4.683961488E1,1.694385138E-2,1.590358604E-2,4.265777707E-2
4.684962388E1,4.761067936E-3,2.033665030E-2,3.053182125E-2
4.685960388E1,-7.152423821E-3,6.044616282E-3,6.870186031E-2
4.686961288E1,3.432284981E-2,2.673207897E-2,5.193496943E-2
4.687962287E1,3.778676321E-2,3.848728705E-2,6.166532099E-2
4.688960188E1,3.152801321E-2,3.256744487E-2,6.376037836E-2
4.689961188E1,3.517054534E-2,4.231270912E-2,4.430084467E-2
4.690959088E1,2.139029800E-2,1.345066993E-2,6.855100214E-2
4.691960088E1,4.242610856E-2,2.018925022E-2,4.490018427E-2
4.692961087E1,1.333666750E-2,-8.135468680E-3,6.106481194E-2
4.693958988E1,1.027588308E-2,1.327851512E-2,4.983757317E-2
4.694959988E1,-1.790376320E-2,-2.447356679E-4,6.720146477E-2
4.695957888E1,-1.598894168E-2,1.308666477E-2,6.046488762E-2
4.696958887E1,1.794840303E-2,2.952525734E-2,6.076426506E-2
4.697959888E1,8.787049502E-3,-5.949528222E-3,7.169154167E-2
4.698957788E1,7.438882571E-3,-5.061329312E-3,4.190407097E-2
4.699958788E1,4.179571476E-3,2.559162295E-2,5.313072503E-2
4.700959788E1,1.894935499E-2,4.810756478E-2,7.034551263E-2
4.701957687E1,3.359682206E-4,1.430416242E-2,5.762255609E-2
4.702958688E1,2.915402995E-2,1.512782497E-2,6.375920892E-2
4.703956588E1,6.206801143E-3,1.955257751E-2,4.250341058E-2
4.704957588E1,2.130783856E-2,-1.308912015E-2,4.774193108E-2
4.705958488E1,1.611864023E-2,2.355885442E-2,4.115445793E-2
4.706956488E1,1.168179584E-2,1.967158662E-3,4.818924308E-2
4.707957388E1,1.517845821E-3,8.790420787E-3,3.800982535E-2
4.708958388E1,-9.432737427E-3,8.744641200E-3,6.031344473E-2
4.709956288E1,-1.099517740E-2,1.826988341E-2,6.809725821E-2
4.710957288E1,-1.780399508E-2,3.239581082E-2,6.944387197E-2
4.711955188E1,5.303461142E-3,-1.556351791E-2,7.079165518E-2
4.712956188E1,-3.696545782E-3,1.508191063E-2,4.220169425E-2
4.713957187E1,2.097663947E-2,8.600534743E-3,6.779905021E-2
4.714955088E1,6.393912043E-3,8.715411974E-4,5.477671623E-2
4.715956088E1,4.704888985E-3,1.786140514E-2,6.420652092E-2
4.716953988E1,1.663255110E-2,1.547334288E-2,4.759165764E-2
4.717954987E1,3.135578530E-2,1.755655051E-2,7.303932488E-2
4.718955987E1,1.209032435E-2,2.262245252E-2,4.280337274E-2
4.719953888E1,1.537542715E-2,1.570238015E-2,4.968905389E-2
4.720954888E1,2.218549649E-2,5.494007282E-3,3.876236200E-2
4.721955888E1,3.077508369E-4,-1.004529494E-2,5.897033930E-2
4.722953787E1,1.683672400E-2,6.990883069E-3,6.001816034E-2
4.723954788E1,9.569420661E-3,2.762959459E-2,5.837216914E-2
4.724952688E1,-1.293184832E-3,2.200364123E-2,6.900006831E-2
4.725953688E1,3.662366979E-3,1.814138171E-2,6.271314204E-2
4.726954588E1,3.794975434E-3,1.901763950E-2,5.253489375E-2
4.727952588E1,7.565383427E-3,-1.470059679E-2,4.774543941E-2
4.728953488E1,2.373533298E-2,4.624916890E-3,5.957143307E-2
4.729951488E1,1.792939045E-2,3.510613460E-3,6.136711299E-2
4.730952388E1,2.301223340E-2,4.769439048E-3,5.717582881E-2
4.731953388E1,1.871438371E-2,4.971981116E-3,4.535100460E-2
4.732951288E1,1.642873453E-2,8.561431488E-3,6.136769772E-2
4.733952288E1,1.291483657E-2,6.708368906E-3,6.421061397E-2
4.734953287E1,1.940076917E-2,-5.665922274E-3,3.397407711E-2
4.735951188E1,-3.593296744E-5,3.618588236E-3,5.373357296E-2
4.736952188E1,3.015390839E-3,1.376175780E-2,6.091746211E-2
4.737950088E1,2.290473143E-3,3.001659247E-2,6.675473750E-2
4.738951088E1,4.599835533E-3,1.818289922E-2,5.313364863E-2
4.739952087E1,2.206711778E-3,3.806667582E-3,7.199442744E-2
4.740949988E1,1.378529512E-2,1.687399771E-2,5.253547847E-2
