"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.379391738E1,2.745291138E-1,3.817960510E0,1.198228271E1
9.380362238E1,3.248245239E-2,4.263733521E0,1.134386032E1
9.381335738E1,-2.091151428E-1,4.613406372E0,1.059242294E1
9.382309238E1,-3.282673645E-1,4.824766846E0,1.012045441E1
9.383282738E1,-4.082011414E-1,5.095853119E0,9.901908875E0
9.384253237E1,-6.068380737E-1,5.312901764E0,9.858199768E0
9.385226737E1,-7.704478455E-1,5.551655273E0,1.013377670E1
9.386200238E1,-8.195457458E-1,5.413043518E0,1.037118301E1
9.387170738E1,-6.628216553E-1,5.208868103E0,1.074899734E1
9.388144238E1,-7.247927856E-1,4.891827393E0,1.141122025E1
9.389117738E1,-7.063810730E-1,4.481829987E0,1.210008774E1
9.390091238E1,-4.584965515E-1,4.164639587E0,1.247311203E1
9.391061638E1,-1.148112488E-1,3.793261871E0,1.247775238E1
9.392035238E1,2.183958435E-1,3.461551666E0,1.220142700E1
9.393008738E1,4.209246826E-1,3.369343414E0,1.144594803E1
9.393979137E1,7.484436035E-2,3.482957153E0,1.061652283E1
9.394952637E1,-3.860472107E-1,3.632645874E0,9.686357117E0
9.395926238E1,-7.276368713E-1,3.539389801E0,8.980724487E0
9.396899738E1,-1.006956024E0,3.491339722E0,8.669072571E0
9.397870138E1,-1.294807434E0,3.556903381E0,8.848549347E0
9.398843638E1,-1.454375610E0,3.184926910E0,9.240434418E0
9.399817138E1,-1.368753662E0,2.691253510E0,9.786798248E0
9.400787638E1,-1.219663696E0,2.160157928E0,1.051892578E1
9.401761138E1,-9.407936096E-1,1.816173248E0,1.112007568E1
9.402734638E1,-5.589376831E-1,1.544937286E0,1.114103210E1
9.403708138E1,-9.864486694E-2,1.157393188E0,1.082578766E1
9.404678638E1,2.411485291E-1,1.344204712E0,1.044482986E1
9.405652138E1,3.993695068E-1,1.614841919E0,9.952952728E0
9.406625638E1,6.258485413E-1,1.700164490E0,9.444160767E0
9.407596137E1,6.427633667E-1,1.768422546E0,8.974437561E0
9.408569638E1,5.839356995E-1,1.878294067E0,8.741372223E0
9.409543138E1,4.537065125E-1,1.891616364E0,8.490793304E0
9.410513638E1,2.513273621E-1,1.865121460E0,8.364156647E0
9.411487138E1,1.197509766E-2,1.904489594E0,8.274044037E0
9.412460638E1,-1.368154907E-1,1.944306793E0,8.145760803E0
9.413431038E1,-2.565664673E-1,2.061213684E0,8.072862396E0
9.414404538E1,-3.694317627E-1,2.100282440E0,7.883955231E0
9.415378138E1,-2.948867798E-1,2.118394775E0,7.508386230E0
9.416348538E1,-1.710942078E-1,2.281555481E0,7.076983337E0
9.417322037E1,1.781295776E-2,2.511477356E0,6.719227295E0
9.418295537E1,2.457888794E-1,2.606679382E0,6.247558136E0
9.419269037E1,2.974314880E-1,2.808908844E0,5.929918671E0
9.420239538E1,2.565664673E-1,3.019670563E0,6.052813110E0
9.421213038E1,2.420466614E-1,3.083138580E0,6.131848755E0
9.422186538E1,1.324745178E-1,3.086132355E0,6.379284210E0
9.423157038E1,4.340972900E-2,3.002007294E0,6.872658234E0
9.424130538E1,-4.281097412E-2,3.023712158E0,7.251969452E0
9.425104038E1,-1.291813660E-1,3.091970215E0,7.385791168E0
9.426074538E1,-1.067280579E-1,3.202739868E0,7.349117432E0
9.427048038E1,-1.240919495E-1,3.456462250E0,7.234455872E0
9.428021538E1,-1.142124939E-1,3.733985138E0,7.288343811E0
9.428995038E1,3.996688843E-2,3.904031525E0,7.353009338E0
9.429965537E1,3.697311401E-2,4.107907562E0,7.567513275E0
9.430939037E1,-3.667373657E-2,4.250411224E0,7.870034180E0
9.431912538E1,-1.513352966E-1,4.253105621E0,8.411907349E0
9.432882938E1,-3.026705933E-1,4.080364838E0,9.195228424E0
9.433856438E1,-4.544549561E-1,3.824097748E0,1.016431320E1
9.434830038E1,-5.183720398E-1,3.594774628E0,1.096544724E1
9.435803538E1,-5.137316895E-1,3.328927460E0,1.183918030E1
9.436773938E1,-4.824467468E-1,2.987786865E0,1.247969833E1
9.437747438E1,-4.085005188E-1,2.916834412E0,1.294508057E1
9.438721038E1,-2.263293457E-1,2.961591339E0,1.299866913E1
9.439694538E1,-6.451583862E-2,3.219055939E0,1.265977386E1
9.440664937E1,9.280700684E-2,3.680546265E0,1.210353058E1
9.441638437E1,2.983296204E-1,4.123026123E0,1.133053802E1
9.442611937E1,5.173242188E-1,4.500241699E0,1.062161224E1
9.443582438E1,6.146218872E-1,4.706812134E0,1.029274612E1
9.444555938E1,6.107299805E-1,4.922812958E0,1.018976028E1
9.445529438E1,5.816903687E-1,4.789290619E0,1.044378204E1
9.446502938E1,5.204676819E-1,4.489015045E0,1.105091949E1
9.447473438E1,2.920426941E-1,4.006867676E0,1.172362061E1
9.448446938E1,1.145118713E-1,3.558849335E0,1.224154358E1
9.449420438E1,1.740879822E-1,3.311862946E0,1.251502487E1
9.450387204E1,3.685336304E-1,3.107388153E0,1.250739075E1
9.451360704E1,6.846762085E-1,2.932252350E0,1.219903198E1
9.452334204E1,1.086590424E0,2.802921295E0,1.147977768E1
9.453304704E1,1.528321838E0,2.946173401E0,1.065184937E1
9.454278204E1,1.858834534E0,3.262914734E0,9.772577820E0
9.455251704E1,2.092798004E0,3.398981781E0,9.167086945E0
9.456222104E1,2.379302216E0,3.419788513E0,8.940009155E0
9.457195604E1,2.661914520E0,3.185226288E0,9.213340759E0
9.458169204E1,2.841690674E0,2.857258301E0,9.621990967E0
9.459139604E1,2.846780090E0,2.529140625E0,1.036818924E1
9.460113104E1,2.707270203E0,2.066003723E0,1.101828735E1
9.461086604E1,2.600093079E0,1.658551025E0,1.133547775E1
9.462057104E1,2.401905212E0,1.527872772E0,1.145747406E1
9.463030604E1,2.438578949E0,1.496887207E0,1.095212494E1
9.464004104E1,2.439776459E0,1.598974915E0,1.013602203E1
9.464977604E1,2.310146027E0,1.970352631E0,9.402547302E0
9.465948104E1,2.228415985E0,2.292782135E0,8.673413544E0
9.466921604E1,2.102078705E0,2.380050659E0,8.108937378E0
9.467892104E1,1.917512512E0,2.474803619E0,7.677235107E0
9.468865604E1,1.615889740E0,2.632126465E0,7.396868134E0
9.469839104E1,1.368603973E0,2.680475922E0,7.096442871E0
9.470812604E1,1.114582214E0,2.707419891E0,6.859934692E0
9.471783004E1,8.666976929E-1,2.727328491E0,6.619534607E0
9.472756604E1,7.197033691E-1,2.769840088E0,6.317762146E0
9.473730104E1,5.839356995E-1,2.825973358E0,6.081553345E0
9.474700504E1,5.032534790E-1,2.957400055E0,5.768254852E0
9.475674004E1,3.311114502E-1,3.036735077E0,5.633684692E0
9.476647504E1,2.306703186E-1,3.079546051E0,5.573809204E0
9.477618004E1,2.490820312E-1,3.132535858E0,5.475613403E0
9.478591504E1,1.377136230E-1,3.240012360E0,5.585933990E0
9.479565004E1,7.155120850E-2,3.175047455E0,5.662424927E0
9.480538504E1,-2.230361938E-2,3.144810333E0,5.845494232E0
9.481509004E1,-1.377136230E-1,3.102747803E0,6.226302338E0
9.482482504E1,-2.716850281E-1,3.005150757E0,6.653214569E0
9.483456004E1,-3.132984924E-1,2.945574646E0,7.030130768E0
9.484429504E1,-3.608995056E-1,2.999163208E0,7.330406342E0
9.485400004E1,-3.833528137E-1,3.095862122E0,7.525301056E0
9.486373504E1,-4.297563171E-1,3.223546600E0,7.634873199E0
9.487347004E1,-4.990621948E-1,3.402873688E0,7.705077209E0
9.488320504E1,-5.824388123E-1,3.591032410E0,7.736960907E0
9.489291004E1,-6.462062073E-1,3.782334595E0,7.834557953E0
9.490264504E1,-6.746470642E-1,3.935765533E0,7.955656128E0
9.491238004E1,-6.985972595E-1,4.048032074E0,8.264164581E0
9.492208504E1,-7.381150818E-1,4.152215424E0,8.699309692E0
9.493182004E1,-6.959028625E-1,4.089346161E0,9.262588348E0
9.494155504E1,-6.870712280E-1,3.951183472E0,9.844278717E0
9.495125904E1,-7.309300232E-1,3.925137634E0,1.064466431E1
9.496099504E1,-6.242019653E-1,3.735332336E0,1.114657059E1
9.497073004E1,-4.352947998E-1,3.579207001E0,1.163545395E1
9.498046504E1,-2.481838989E-1,3.568579102E0,1.192165878E1
9.499016904E1,-1.493893433E-1,3.682941284E0,1.191118057E1
9.499990404E1,-3.008743286E-2,3.914958801E0,1.179292648E1
9.500964004E1,-2.335144043E-2,4.227808228E0,1.117531082E1
9.501934404E1,-2.088157654E-1,4.599335632E0,1.046668442E1
9.502907904E1,-4.993615723E-1,4.883444824E0,9.974657593E0
9.503881404E1,-6.415658569E-1,4.965773621E0,9.948761444E0
9.504851904E1,-9.827064514E-1,5.047204285E0,1.013302826E1
9.505825404E1,-1.218316498E0,5.056484985E0,1.076980408E1
9.506798904E1,-1.150956573E0,4.817132721E0,1.143666733E1
9.507772404E1,-1.040336609E0,4.293072510E0,1.212792984E1
9.508742904E1,-1.009351044E0,3.937861176E0,1.277952484E1
9.509716404E1,-9.903405762E-1,3.724255371E0,1.298908905E1
9.510689904E1,-7.226971436E-1,3.337609406E0,1.315913544E1
9.511660404E1,-4.132905579E-1,3.129542084E0,1.283221527E1
9.512633904E1,-2.721340942E-1,3.291654968E0,1.232851273E1
9.513607404E1,-3.498225403E-1,3.525169373E0,1.151854706E1
9.514580904E1,-5.358856201E-1,3.751349030E0,1.067684738E1
9.515551404E1,-6.725514221E-1,3.884122925E0,9.995464325E0
9.516524904E1,-8.125103760E-1,4.036206665E0,9.381590881E0
9.517498404E1,-1.071471863E0,4.134701843E0,9.326505432E0
9.518468804E1,-1.157393188E0,4.080364838E0,9.444011078E0
9.519442304E1,-1.052461395E0,3.746558990E0,9.758806458E0
9.520415904E1,-9.072633362E-1,3.395538940E0,1.026520340E1
9.521389404E1,-8.002359009E-1,3.008892975E0,1.081605789E1
9.522359804E1,-6.219566345E-1,2.654579773E0,1.130164810E1
9.523333304E1,-5.240602112E-1,2.412982178E0,1.155417297E1
9.524306904E1,-3.336561584E-1,2.112706604E0,1.158081757E1
9.525277304E1,-1.447489929E-1,1.872007141E0,1.144415176E1
9.526250804E1,-1.960922241E-2,1.822909241E0,1.093730576E1
9.527224304E1,-1.901046753E-2,1.876647491E0,1.038375687E1
9.528197804E1,-1.011895752E-1,1.984573059E0,9.654473419E0
9.529168304E1,-9.535171509E-2,2.020648041E0,8.877439270E0
9.530141804E1,-1.362167358E-1,2.151775360E0,8.271499329E0
9.531115304E1,-2.647993469E-1,2.113455048E0,7.771688690E0
9.532085804E1,-2.604583740E-1,2.162552948E0,7.267237701E0
9.533059304E1,-2.155517578E-2,2.305954742E0,6.860234070E0
9.534032804E1,-1.002914429E-2,2.428400116E0,6.611750793E0
9.535006304E1,1.559756470E-1,2.442770233E0,6.184838562E0
9.535976804E1,1.770817566E-1,2.667153625E0,6.091133423E0
9.536950304E1,2.655477905E-1,2.745889893E0,5.945336609E0
9.537923804E1,3.138972473E-1,2.804867249E0,5.781577148E0
9.538894304E1,3.026705933E-1,2.979254608E0,5.816155243E0
9.539867804E1,1.874102783E-1,3.065924377E0,5.903423767E0
9.540841304E1,1.043330383E-1,3.116519165E0,6.021079102E0
9.541811704E1,4.296066284E-2,3.186423798E0,6.302344208E0
9.542785204E1,1.886077881E-2,3.233126678E0,6.727460175E0
9.543758804E1,1.437011719E-2,3.279380493E0,7.272925873E0
9.544732304E1,2.140548706E-2,3.236719208E0,7.822433167E0
9.545702704E1,7.334747314E-3,3.207080841E0,8.254734192E0
9.546676204E1,4.490661621E-3,3.296145630E0,8.583600311E0
9.547649704E1,4.490661621E-2,3.375181274E0,8.727600861E0
9.548623304E1,1.145118713E-1,3.521726532E0,8.841513977E0
9.549593704E1,2.091151428E-1,3.641477509E0,8.722511444E0
9.550563229E1,2.615061951E-1,3.826492767E0,8.664731598E0
9.551536729E1,2.309696960E-1,4.063599701E0,8.585246887E0
9.552507229E1,2.344125366E-1,4.213288422E0,8.655750275E0
9.553480729E1,2.541714478E-1,4.210594025E0,8.908125458E0
9.554454229E1,2.360591125E-1,4.101470947E0,9.486223297E0
9.555424729E1,1.953437805E-1,4.201612701E0,1.006477020E1
9.556398229E1,1.990859985E-1,3.792214050E0,1.083147583E1
9.557371729E1,1.884580994E-1,3.602408752E0,1.144789398E1
9.558345229E1,2.163002014E-1,3.444936218E0,1.206730591E1
9.559315729E1,4.294569397E-1,3.332070923E0,1.211116470E1
9.560289229E1,5.237608337E-1,3.327729950E0,1.188797882E1
9.561262729E1,5.315446472E-1,3.528612213E0,1.149489624E1
9.562233129E1,4.135899353E-1,4.015699310E0,1.089090225E1
9.563206729E1,3.947291565E-1,4.225562897E0,1.024125320E1
9.564180229E1,4.855902100E-1,4.389172668E0,9.757908325E0
9.565150629E1,3.477268982E-1,4.680915985E0,9.787546692E0
9.566124129E1,2.644999695E-1,4.750521240E0,1.017239639E1
9.567097729E1,3.914360046E-1,4.495152283E0,1.062385757E1
9.568068129E1,4.806504822E-1,4.207151184E0,1.119551880E1
9.569041629E1,5.951623535E-1,3.968996429E0,1.180310532E1
9.570015129E1,6.819818115E-1,3.725003815E0,1.215562225E1
9.570988629E1,9.292675781E-1,3.557502136E0,1.229603027E1
9.571959129E1,1.407672729E0,3.387755127E0,1.184801193E1
9.572932629E1,1.857487335E0,3.317401428E0,1.116378479E1
9.573906129E1,2.089953918E0,3.495531006E0,1.046728317E1
9.574879629E1,2.239792328E0,3.624263306E0,9.665251007E0
9.575850129E1,2.401605835E0,3.623814240E0,9.160350952E0
9.576823629E1,2.543810120E0,3.424129486E0,9.006470947E0
9.577797129E1,2.593806152E0,3.213816833E0,9.076974335E0
9.578767629E1,2.549947357E0,2.984344025E0,9.374555511E0
9.579741129E1,2.568808136E0,2.620301056E0,9.503437500E0
9.580714629E1,2.408042450E0,2.278561707E0,9.839488678E0
9.581688129E1,2.102228394E0,2.042502594E0,1.017613861E1
9.582658629E1,1.833088074E0,1.802252197E0,1.026430527E1
9.583632129E1,1.691183167E0,1.640738068E0,1.040426422E1
9.584605629E1,1.615740051E0,1.603166199E0,1.027164001E1
9.585579129E1,1.579814758E0,1.653910675E0,9.837093658E0
9.586549629E1,1.515448608E0,1.847757568E0,9.285790100E0
9.587523129E1,1.528621216E0,2.099833374E0,8.758137360E0
9.588496629E1,1.453776855E0,2.321522369E0,8.324339447E0
9.589467029E1,1.313368835E0,2.469714203E0,7.947273560E0
9.590440529E1,1.038839722E0,2.553539886E0,7.617509308E0
9.591414129E1,9.071136475E-1,2.582878876E0,7.179520111E0
9.592387629E1,6.370751953E-1,2.797233124E0,6.912924500E0
9.593358029E1,5.864804077E-1,2.863994293E0,6.558012543E0
9.594331529E1,4.840933228E-1,2.961441650E0,6.105503540E0
9.595305029E1,3.097059631E-1,3.050057373E0,5.996081085E0
9.596275529E1,2.686912537E-1,3.066223755E0,5.823040924E0
9.597249029E1,2.591111755E-1,3.139271851E0,5.928870850E0
9.598222529E1,3.841012573E-1,3.154091034E0,6.037095795E0
9.599196029E1,4.900808716E-1,3.161874847E0,6.038293304E0
9.600166529E1,5.709127808E-1,3.212170258E0,6.068680115E0
9.601140029E1,6.138734436E-1,3.259322205E0,6.104306030E0
9.602113529E1,6.078858948E-1,3.314856720E0,6.213129730E0
9.603087029E1,5.990542603E-1,3.302432556E0,6.437513123E0
9.604057529E1,5.463638306E-1,3.292852478E0,6.693031769E0
9.605031029E1,4.564009094E-1,3.253334656E0,7.071444855E0
9.606004529E1,3.152444458E-1,3.248095551E0,7.433092804E0
9.606975029E1,2.073188782E-1,3.294648743E0,7.806416473E0
9.607948529E1,1.306782532E-1,3.318299561E0,8.038433990E0
9.608922029E1,2.395019531E-3,3.428171082E0,8.203690338E0
9.609892529E1,-4.805007935E-2,3.548820190E0,8.283773804E0
9.610866029E1,-7.813751221E-2,3.746109924E0,8.253237305E0
9.611839529E1,-6.346801758E-2,3.974983978E0,8.162076874E0
9.612809929E1,-8.696914673E-2,4.255201263E0,8.279432831E0
9.613783429E1,-1.945953369E-3,4.361929321E0,8.357270966E0
9.614757029E1,7.349716187E-2,4.535867615E0,8.644074554E0
9.615730529E1,1.453477478E-1,4.644242249E0,9.164991302E0
9.616700929E1,1.531315613E-1,4.614903259E0,9.764195251E0
9.617674429E1,1.173559570E-1,4.590503998E0,1.023481659E1
9.618647929E1,1.809736633E-1,4.470004578E0,1.076695999E1
9.619618429E1,2.384541321E-1,4.317771149E0,1.117665802E1
9.620591929E1,2.152523804E-1,4.393064575E0,1.156884247E1
9.621565429E1,2.743794250E-1,4.453089752E0,1.169338348E1
9.622535929E1,3.951782227E-1,4.509971466E0,1.151719986E1
9.623509429E1,5.309458923E-1,4.727918243E0,1.124611359E1
9.624482929E1,5.219645691E-1,5.082830200E0,1.099448685E1
9.625453429E1,4.715194702E-1,5.246589661E0,1.056697586E1
9.626426929E1,3.026705933E-1,5.336702271E0,1.018062927E1
9.627400429E1,1.444496155E-1,5.395380249E0,9.937385101E0
9.628373929E1,-1.224453735E-1,5.343887329E0,9.739346924E0
9.629344429E1,-3.713777161E-1,5.479205933E0,9.695937195E0
9.630317929E1,-5.207670593E-1,5.514981537E0,9.807006226E0
9.631291429E1,-4.490661621E-1,5.341043243E0,1.015667908E1
9.632264929E1,-2.342628479E-1,5.111720123E0,1.067924240E1
9.633235329E1,3.532653809E-2,4.841232605E0,1.128967300E1
9.634208929E1,3.598516846E-1,4.496798859E0,1.188259003E1
9.635182429E1,6.364764404E-1,4.168381805E0,1.198377960E1
9.636155929E1,6.712042236E-1,3.947141876E0,1.206730591E1
9.637126329E1,6.997947693E-1,3.705843658E0,1.159608582E1
9.638099829E1,5.652246094E-1,3.783981171E0,1.084375031E1
9.639073429E1,3.077600098E-1,3.932322693E0,9.937385101E0
9.640046929E1,-3.861968994E-2,4.057761841E0,9.380842438E0
9.641017329E1,-3.382965088E-1,3.988755341E0,8.971743164E0
9.641990829E1,-4.143383789E-1,3.875440979E0,8.894952850E0
9.642964329E1,-5.086422729E-1,3.729793854E0,9.314979401E0
9.643934829E1,-3.987707520E-1,3.332819366E0,9.897418213E0
9.644908329E1,-3.219804382E-1,2.763553162E0,1.072639435E1
9.645881829E1,-2.571652222E-1,2.269281006E0,1.168515060E1
9.646855329E1,-1.395098877E-1,1.848506012E0,1.208092758E1
9.647825829E1,1.354682922E-1,1.383273468E0,1.227866638E1
9.648799329E1,3.308120728E-1,1.165177002E0,1.209395050E1
9.649772829E1,3.269201660E-1,1.126108246E0,1.154878418E1
9.650745463E1,2.848576355E-1,1.288370819E0,1.092368408E1
9.651715963E1,2.143542480E-1,1.527423706E0,1.016551071E1
9.652689462E1,1.782792664E-1,1.555116119E0,9.481882324E0
9.653662962E1,1.570234680E-1,1.641636200E0,8.998986511E0
9.654633463E1,1.200503540E-1,1.769919434E0,8.516539764E0
9.655606963E1,6.167175293E-2,1.858984222E0,7.943531342E0
9.656580463E1,-2.993774414E-2,1.894310760E0,7.347919922E0
9.657553963E1,-8.996292114E-2,2.104623413E0,6.897805939E0
9.658524463E1,-6.421646118E-2,2.264640656E0,6.297254791E0
9.659497963E1,-9.430389404E-2,2.413431244E0,5.972430267E0
9.660471463E1,5.538482666E-2,2.636168060E0,5.563181305E0
9.661441863E1,2.020797729E-1,2.837499390E0,5.458249512E0
9.662415463E1,3.532653809E-1,3.080144806E0,5.304519196E0
9.663388963E1,4.617897034E-1,3.267854462E0,5.392985229E0
9.664362463E1,5.309458923E-1,3.334316254E0,5.515879669E0
9.665332863E1,4.351451111E-1,3.422033844E0,6.010600891E0
9.666306363E1,2.481838989E-1,3.439547424E0,6.603517914E0
9.667279963E1,9.400451660E-2,3.359164581E0,7.184310150E0
9.668250363E1,-1.149609375E-1,3.271896057E0,7.774233398E0
9.669223863E1,-2.101629639E-1,3.199147339E0,8.235124969E0
9.670197363E1,-2.981799316E-1,3.194207611E0,8.519234161E0
9.671167863E1,-3.035687256E-1,3.281476135E0,8.591982880E0
9.672141363E1,-2.040257263E-1,3.457210693E0,8.414751434E0
9.673114863E1,-3.876937866E-2,3.759282532E0,8.184979248E0
9.674088363E1,1.540296936E-1,4.078119507E0,8.007448425E0
9.675058863E1,3.067121887E-1,4.304748230E0,7.940986633E0
9.676032362E1,3.754193115E-1,4.474944305E0,8.155191193E0
9.677005862E1,4.140390015E-1,4.517605591E0,8.548573151E0
9.677979362E1,5.167254639E-1,4.371808777E0,9.170529785E0
9.678949863E1,5.575904846E-1,4.198020172E0,9.841135254E0
9.679923363E1,4.770579529E-1,3.976630554E0,1.044917084E1
9.680896863E1,4.210743713E-1,3.860921173E0,1.083027832E1
9.681867363E1,5.489085388E-1,3.698059845E0,1.108160568E1
9.682840863E1,6.081852722E-1,3.608995056E0,1.116318604E1
9.683814363E1,6.259982300E-1,3.853137360E0,1.105256607E1
9.684784763E1,6.542893982E-1,4.068988495E0,1.075543396E1
9.685758263E1,6.738986206E-1,4.294569397E0,1.044033920E1
9.686731863E1,6.586303711E-1,4.561614075E0,1.008692413E1
9.687702263E1,6.489006042E-1,4.813689880E0,9.729317780E0
9.688675763E1,6.628216553E-1,4.942571869E0,9.446555786E0
9.689649263E1,6.553372192E-1,4.934338989E0,9.402247925E0
9.690622863E1,5.857319641E-1,4.896018677E0,9.736652527E0
9.691593263E1,4.764591980E-1,4.671036530E0,1.028122009E1
9.692566763E1,3.890409851E-1,4.194577332E0,1.075423645E1
9.693540263E1,2.433938599E-1,3.891307983E0,1.133547775E1
9.694513763E1,2.080673218E-1,3.673510895E0,1.178948364E1
9.695484263E1,3.248245239E-1,3.441942444E0,1.213286957E1
9.696457763E1,5.918692017E-1,3.253933411E0,1.233090775E1
9.697431263E1,7.045848083E-1,3.160527649E0,1.221714432E1
9.698401762E1,9.081614685E-1,3.182382202E0,1.177107193E1
9.699375262E1,9.621990967E-1,3.152294769E0,1.123084534E1
9.700348762E1,9.437873840E-1,3.197949829E0,1.069660629E1
9.701322262E1,9.500743103E-1,3.252586212E0,1.016521133E1
9.702292763E1,1.026116180E0,3.182681580E0,9.810598755E0
9.703266263E1,1.046623535E0,3.045716400E0,9.714199219E0
9.704239763E1,1.121617584E0,2.845582581E0,9.782906342E0
9.705210263E1,1.253643036E0,2.593656464E0,9.909842377E0
9.706183763E1,1.398092651E0,2.367027740E0,9.998458099E0
9.707157263E1,1.471290436E0,2.215393066E0,1.006641678E1
9.708127663E1,1.580114136E0,2.102827148E0,9.871372375E0
9.709101163E1,1.605411530E0,2.102976837E0,9.555379486E0
9.710074763E1,1.592987366E0,2.240840149E0,8.983718262E0
9.711045163E1,1.587149506E0,2.435435486E0,8.375682678E0
9.712018663E1,1.575922852E0,2.497107239E0,7.927514648E0
9.712992163E1,1.507365417E0,2.536924438E0,7.550748138E0
9.713965663E1,1.191522217E0,2.594255219E0,7.460785217E0
9.714936163E1,8.707392883E-1,2.607876892E0,7.516469421E0
9.715909663E1,6.553372192E-1,2.475102997E0,7.746990051E0
9.716883163E1,5.340893555E-1,2.468367004E0,8.079748077E0
9.717853663E1,3.980223083E-1,2.415077820E0,8.065527649E0
9.718827163E1,3.168910217E-1,2.363135834E0,8.073760529E0
9.719800663E1,2.221380615E-1,2.537373505E0,7.855664063E0
9.720774163E1,2.227368164E-1,2.677332458E0,7.487280121E0
9.721744662E1,2.174977112E-1,2.867586823E0,7.097191315E0
9.722718162E1,1.583706665E-1,3.042123871E0,6.787635040E0
9.723691662E1,5.523513794E-2,3.139421539E0,6.543792114E0
9.724662163E1,-5.942642212E-2,3.236569519E0,6.534661102E0
9.725635663E1,-7.948471069E-2,3.280727692E0,6.643933868E0
9.726609163E1,-6.511459351E-2,3.304528198E0,6.825805664E0
9.727582663E1,-5.523513794E-2,3.315455475E0,7.018155670E0
9.728553062E1,-6.227050781E-2,3.296744385E0,7.313341827E0
9.729526663E1,-4.206253052E-2,3.264411621E0,7.639363861E0
9.730500163E1,-4.655319214E-2,3.159479828E0,7.962990875E0
9.731473663E1,-6.301895142E-2,3.106789398E0,8.248596954E0
9.732444063E1,-6.391708374E-2,3.154091034E0,8.403375092E0
9.733417663E1,-1.540296936E-1,3.215463409E0,8.497828674E0
9.734391163E1,-1.660047913E-1,3.287463684E0,8.436456299E0
9.735364663E1,-2.043251038E-1,3.417243805E0,8.351283417E0
9.736335063E1,-2.411485291E-1,3.636687469E0,8.250692596E0
9.737308563E1,-2.077679443E-1,3.800446930E0,8.097561035E0
9.738282163E1,-1.887574768E-1,3.967798920E0,8.051905975E0
9.739255663E1,-1.655557251E-1,4.130660248E0,8.070766754E0
9.740226063E1,-7.304809570E-2,4.245321808E0,8.301287384E0
9.741199563E1,1.218466187E-1,4.274511108E0,8.615334320E0
9.742173063E1,2.396516418E-1,4.252656555E0,9.050030365E0
9.743146662E1,3.514691162E-1,4.245321808E0,9.526339874E0
9.744117063E1,4.758604431E-1,4.186344452E0,9.834249573E0
9.745090563E1,5.563929749E-1,4.228107605E0,1.001657043E1
9.746064063E1,6.423143005E-1,4.241280212E0,1.021236328E1
9.747034562E1,7.002438354E-1,4.252357178E0,1.046937881E1
9.748008062E1,7.188052368E-1,4.225113831E0,1.067160828E1
9.748981562E1,8.196954346E-1,4.153113556E0,1.072295151E1
9.749955062E1,7.535330200E-1,4.149670715E0,1.088251968E1
9.750921254E1,6.167175293E-1,4.094734955E0,1.085662354E1
9.751894754E1,5.363346863E-1,4.115841064E0,1.072983719E1
9.752868254E1,3.098556519E-1,4.237388306E0,1.056802368E1
9.753838754E1,1.761836243E-1,4.380041656E0,1.028107040E1
9.754812254E1,1.059796143E-1,4.521497498E0,1.012734009E1
9.755785754E1,8.143066406E-2,4.648583221E0,1.021924896E1
9.756756154E1,4.909790039E-2,4.652624817E0,1.035307068E1
9.757729754E1,7.783813477E-3,4.488266602E0,1.065364563E1
9.758703254E1,-1.065783691E-1,4.298610992E0,1.103879471E1
9.759673654E1,-2.374063110E-1,4.006717987E0,1.138098312E1
9.760647154E1,-4.061054993E-1,3.758983154E0,1.160895905E1
9.761620654E1,-5.894741821E-1,3.592529297E0,1.156674683E1
9.762594254E1,-7.481442261E-1,3.515140228E0,1.127126129E1
9.763564654E1,-7.616162109E-1,3.470532990E0,1.096215408E1
9.764538154E1,-7.954458618E-1,3.423979797E0,1.074420731E1
9.765511654E1,-6.926097107E-1,3.210823059E0,1.062715073E1
9.766482154E1,-7.220983887E-1,2.978955231E0,1.062969543E1
9.767455654E1,-7.686515808E-1,2.698438568E0,1.053374496E1
9.768429154E1,-7.783813477E-1,2.455942841E0,1.036654266E1
9.769402654E1,-7.381150818E-1,2.234403534E0,1.013108231E1
9.770373154E1,-6.941065979E-1,2.113455048E0,9.936187592E0
9.771346654E1,-5.315446472E-1,1.914818115E0,9.598040771E0
9.772320154E1,-4.150868225E-1,1.926493835E0,9.405241699E0
9.773290654E1,-4.167333984E-1,1.914369049E0,9.129066010E0
9.774264154E1,-4.537065125E-1,1.794468384E0,8.916058960E0
9.775237654E1,-3.824546814E-1,1.759291534E0,8.819509735E0
9.776211154E1,-3.077600098E-1,1.800156555E0,8.750652924E0
9.777181654E1,-1.371148682E-1,1.845063171E0,8.729397125E0
9.778155154E1,-5.089416504E-2,1.887874146E0,8.724906464E0
9.779128654E1,-9.879455566E-3,1.857187958E0,8.815318451E0
9.780099054E1,-6.286926270E-3,1.797911224E0,8.950337677E0
9.781072654E1,3.847000122E-2,1.749262390E0,9.182504883E0
9.782046154E1,9.849517822E-2,1.705702972E0,9.374854889E0
9.783019654E1,2.219883728E-1,1.670825500E0,9.405391388E0
9.783990054E1,3.623963928E-1,1.764380951E0,9.250912628E0
9.784963554E1,5.057981873E-1,1.895657959E0,8.990304565E0
9.785937154E1,5.986051941E-1,2.093696136E0,8.689579926E0
9.786907554E1,6.297404480E-1,2.301164703E0,8.321345673E0
