"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.938623079E1,-9.996223450E0,-2.662976837E1,-5.671490479E1
1.939624079E1,-9.905212402E0,-2.689287758E1,-5.672491455E1
1.940621979E1,-9.905212402E0,-2.689287758E1,-5.672491455E1
1.941622979E1,-9.611770630E0,-2.676451683E1,-5.679858398E1
1.942623979E1,-9.611770630E0,-2.676451683E1,-5.679858398E1
1.943617950E1,-9.825134277E0,-2.679942894E1,-5.689013672E1
1.944618950E1,-9.825134277E0,-2.679942894E1,-5.689013672E1
1.945616850E1,-9.732406616E0,-2.679977608E1,-5.671020508E1
1.946617850E1,-9.732406616E0,-2.679977608E1,-5.671020508E1
1.947618750E1,-9.902229309E0,-2.675153160E1,-5.681243896E1
1.948616750E1,-9.902229309E0,-2.675153160E1,-5.681243896E1
1.949617650E1,-9.891647339E0,-2.661183739E1,-5.686126709E1
1.950615650E1,-9.891647339E0,-2.661183739E1,-5.686126709E1
1.951616550E1,-9.513099670E0,-2.674074554E1,-5.660437012E1
1.952617550E1,-9.513099670E0,-2.674074554E1,-5.660437012E1
1.953615450E1,-9.814125061E0,-2.681315994E1,-5.682543945E1
1.954616450E1,-9.814125061E0,-2.681315994E1,-5.682543945E1
1.955614350E1,-9.508308411E0,-2.677184296E1,-5.682476807E1
1.956615350E1,-9.508308411E0,-2.677184296E1,-5.682476807E1
1.957616350E1,-9.415924072E0,-2.663908005E1,-5.676605225E1
1.958614250E1,-9.415924072E0,-2.663908005E1,-5.676605225E1
1.959615250E1,-9.810684204E0,-2.655718803E1,-5.680993652E1
1.960613150E1,-9.810684204E0,-2.655718803E1,-5.680993652E1
1.961614150E1,-9.682273865E0,-2.673215485E1,-5.658349609E1
1.962615150E1,-9.682273865E0,-2.673215485E1,-5.658349609E1
1.963613050E1,-9.694869995E0,-2.666353798E1,-5.675177002E1
1.964614050E1,-9.694869995E0,-2.666353798E1,-5.675177002E1
1.965614950E1,-9.942893982E0,-2.655810165E1,-5.684362793E1
1.966612950E1,-9.942893982E0,-2.655810165E1,-5.684362793E1
1.967613850E1,-9.689758301E0,-2.670841217E1,-5.680798340E1
1.968611850E1,-9.689758301E0,-2.670841217E1,-5.680798340E1
1.969612850E1,-9.737228394E0,-2.676904106E1,-5.698199463E1
1.970613750E1,-9.737228394E0,-2.676904106E1,-5.698199463E1
1.971611750E1,-9.694808960E0,-2.696214485E1,-5.687725830E1
1.972612650E1,-9.694808960E0,-2.696214485E1,-5.687725830E1
1.973610650E1,-9.586463928E0,-2.657073021E1,-5.699078369E1
1.974611550E1,-9.586463928E0,-2.657073021E1,-5.699078369E1
1.975612550E1,-9.528488159E0,-2.658696938E1,-5.670068359E1
1.976610450E1,-9.528488159E0,-2.658696938E1,-5.670068359E1
1.977611450E1,-9.655326843E0,-2.678984070E1,-5.699102783E1
1.978609350E1,-9.655326843E0,-2.678984070E1,-5.699102783E1
1.979610350E1,-1.000477600E1,-2.675418472E1,-5.692553711E1
1.980611350E1,-1.000477600E1,-2.675418472E1,-5.692553711E1
1.981609250E1,-9.551315308E0,-2.677444458E1,-5.676739502E1
1.982610250E1,-9.551315308E0,-2.677444458E1,-5.676739502E1
1.983608150E1,-9.978034973E0,-2.674812317E1,-5.685955811E1
1.984609150E1,-9.978034973E0,-2.674812317E1,-5.685955811E1
1.985610150E1,-9.675369263E0,-2.681695557E1,-5.690930176E1
1.986608050E1,-9.675369263E0,-2.681695557E1,-5.690930176E1
1.987609050E1,-9.729141235E0,-2.675773621E1,-5.703692627E1
1.988609950E1,-9.729141235E0,-2.675773621E1,-5.703692627E1
1.989607950E1,-9.951698303E0,-2.671495438E1,-5.675506592E1
1.990608850E1,-9.951698303E0,-2.671495438E1,-5.675506592E1
1.991606850E1,-9.975898743E0,-2.654590988E1,-5.672949219E1
1.992607750E1,-9.975898743E0,-2.654590988E1,-5.672949219E1
1.993608750E1,-9.600555420E0,-2.658262444E1,-5.674798584E1
1.994606650E1,-9.600555420E0,-2.658262444E1,-5.674798584E1
1.995607650E1,-9.874626160E0,-2.665405846E1,-5.677008057E1
1.996605550E1,-9.874626160E0,-2.665405846E1,-5.677008057E1
1.997606550E1,-9.833183289E0,-2.678294563E1,-5.694219971E1
1.998607550E1,-9.833183289E0,-2.678294563E1,-5.694219971E1
1.999605450E1,-9.805541992E0,-2.694286728E1,-5.692968750E1
2.000606450E1,-9.805541992E0,-2.694286728E1,-5.692968750E1
2.001604350E1,-9.954994202E0,-2.683738518E1,-5.711029053E1
2.002605350E1,-9.954994202E0,-2.683738518E1,-5.711029053E1
2.003606350E1,-9.653678894E0,-2.666094971E1,-5.694226074E1
2.004604250E1,-9.653678894E0,-2.666094971E1,-5.694226074E1
2.005605250E1,-9.976982117E0,-2.664778519E1,-5.699291992E1
2.006603150E1,-9.976982117E0,-2.664778519E1,-5.699291992E1
2.007604150E1,-9.829200745E0,-2.691986275E1,-5.687603760E1
2.008605150E1,-9.829200745E0,-2.691986275E1,-5.687603760E1
2.009603050E1,-9.858917236E0,-2.690795326E1,-5.681018066E1
2.010604050E1,-9.858917236E0,-2.690795326E1,-5.681018066E1
2.011604950E1,-9.961807251E0,-2.692712593E1,-5.701684570E1
2.012602950E1,-9.961807251E0,-2.692712593E1,-5.701684570E1
2.013603850E1,-9.337287903E0,-2.697795868E1,-5.689215088E1
2.014601850E1,-9.337287903E0,-2.697795868E1,-5.689215088E1
2.015602750E1,-9.795257568E0,-2.685320854E1,-5.683343506E1
2.016603750E1,-9.795257568E0,-2.685320854E1,-5.683343506E1
2.017601650E1,-9.750694275E0,-2.705914116E1,-5.683087158E1
2.018602650E1,-9.750694275E0,-2.705914116E1,-5.683087158E1
2.019600550E1,-9.881652832E0,-2.694936943E1,-5.688000488E1
2.020601550E1,-9.881652832E0,-2.694936943E1,-5.688000488E1
2.021602550E1,-1.005369568E1,-2.686027145E1,-5.671673584E1
2.022600450E1,-1.005369568E1,-2.686027145E1,-5.671673584E1
2.023601450E1,-1.003633881E1,-2.669364929E1,-5.679821777E1
2.024599350E1,-1.003633881E1,-2.669364929E1,-5.679821777E1
2.025600350E1,-9.646919250E0,-2.679687309E1,-5.700189209E1
2.026601350E1,-9.646919250E0,-2.679687309E1,-5.700189209E1
2.027599250E1,-1.007671356E1,-2.665274811E1,-5.680566406E1
2.028600250E1,-1.007671356E1,-2.665274811E1,-5.680566406E1
2.029598150E1,-1.000917053E1,-2.673376846E1,-5.694146729E1
2.030599150E1,-1.000917053E1,-2.673376846E1,-5.694146729E1
2.031600150E1,-1.017133331E1,-2.695776749E1,-5.683563232E1
2.032598050E1,-1.017133331E1,-2.695776749E1,-5.683563232E1
2.033599050E1,-9.933044434E0,-2.689348602E1,-5.696325684E1
2.034599950E1,-9.933044434E0,-2.689348602E1,-5.696325684E1
2.035597950E1,-9.894538879E0,-2.688117981E1,-5.674755859E1
2.036598850E1,-9.894538879E0,-2.688117981E1,-5.674755859E1
2.037596850E1,-9.932540894E0,-2.689193535E1,-5.679687500E1
2.038597750E1,-9.932540894E0,-2.689193535E1,-5.679687500E1
2.039598750E1,-9.907325745E0,-2.692186165E1,-5.703442383E1
2.040596650E1,-9.907325745E0,-2.692186165E1,-5.703442383E1
2.041597650E1,-9.844848633E0,-2.684881592E1,-5.691674805E1
2.042595550E1,-9.844848633E0,-2.684881592E1,-5.691674805E1
2.043596550E1,-9.366416931E0,-2.695238113E1,-5.680181885E1
2.044594842E1,-9.366416931E0,-2.695238113E1,-5.680181885E1
2.045592742E1,-9.975997925E0,-2.683694649E1,-5.691595459E1
2.046593742E1,-9.975997925E0,-2.683694649E1,-5.691595459E1
2.047591642E1,-9.738792419E0,-2.665025711E1,-5.685662842E1
2.048592642E1,-9.738792419E0,-2.665025711E1,-5.685662842E1
2.049593642E1,-9.612419128E0,-2.688036728E1,-5.700604248E1
2.050591542E1,-9.612419128E0,-2.688036728E1,-5.700604248E1
2.051592542E1,-9.783004761E0,-2.688005447E1,-5.684112549E1
2.052590442E1,-9.783004761E0,-2.688005447E1,-5.684112549E1
2.053591442E1,-9.886970520E0,-2.669313812E1,-5.684545898E1
2.054592442E1,-9.886970520E0,-2.669313812E1,-5.684545898E1
2.055590342E1,-9.539161682E0,-2.698178101E1,-5.681451416E1
2.056591342E1,-9.539161682E0,-2.698178101E1,-5.681451416E1
2.057592242E1,-1.001656342E1,-2.683377457E1,-5.678704834E1
2.058590242E1,-1.001656342E1,-2.683377457E1,-5.678704834E1
2.059591142E1,-9.629508972E0,-2.674524879E1,-5.674218750E1
2.060589142E1,-9.629508972E0,-2.674524879E1,-5.674218750E1
2.061590042E1,-1.004534149E1,-2.713403320E1,-5.683551025E1
2.062591042E1,-1.004534149E1,-2.713403320E1,-5.683551025E1
2.063588942E1,-9.868888855E0,-2.673441887E1,-5.688220215E1
2.064589942E1,-9.868888855E0,-2.673441887E1,-5.688220215E1
2.065587842E1,-9.908264160E0,-2.672813797E1,-5.689447021E1
2.066588842E1,-9.908264160E0,-2.672813797E1,-5.689447021E1
2.067589842E1,-9.823661804E0,-2.704281807E1,-5.653723145E1
2.068587742E1,-9.823661804E0,-2.704281807E1,-5.653723145E1
2.069588742E1,-9.867683411E0,-2.683732224E1,-5.694653320E1
2.070586642E1,-9.867683411E0,-2.683732224E1,-5.694653320E1
2.071587642E1,-1.004560852E1,-2.687672424E1,-5.680877686E1
2.072588642E1,-1.004560852E1,-2.687672424E1,-5.680877686E1
2.073586542E1,-1.001885223E1,-2.679997063E1,-5.673156738E1
2.074587542E1,-1.001885223E1,-2.679997063E1,-5.673156738E1
2.075585442E1,-9.903945923E0,-2.689159012E1,-5.661193848E1
2.076586442E1,-9.903945923E0,-2.689159012E1,-5.661193848E1
2.077587342E1,-9.871398926E0,-2.674659920E1,-5.673791504E1
2.078585342E1,-9.871398926E0,-2.674659920E1,-5.673791504E1
2.079586242E1,-9.770568848E0,-2.673266411E1,-5.669207764E1
2.080587242E1,-9.770568848E0,-2.673266411E1,-5.669207764E1
2.081585142E1,-9.984207153E0,-2.663922691E1,-5.687396240E1
2.082586142E1,-9.984207153E0,-2.663922691E1,-5.687396240E1
2.083584142E1,-9.968467712E0,-2.665697479E1,-5.694012451E1
2.084585042E1,-9.968467712E0,-2.665697479E1,-5.694012451E1
2.085586042E1,-9.727325439E0,-2.675732422E1,-5.682141113E1
2.086583942E1,-9.727325439E0,-2.675732422E1,-5.682141113E1
2.087584942E1,-9.972251892E0,-2.653625107E1,-5.677569580E1
2.088582842E1,-9.972251892E0,-2.653625107E1,-5.677569580E1
2.089583842E1,-9.903381348E0,-2.659094810E1,-5.681842041E1
2.090584842E1,-9.903381348E0,-2.659094810E1,-5.681842041E1
2.091582742E1,-1.001383972E1,-2.650386620E1,-5.677337646E1
2.092583742E1,-1.001383972E1,-2.650386620E1,-5.677337646E1
2.093581642E1,-9.795288086E0,-2.675025940E1,-5.685498047E1
2.094582642E1,-9.795288086E0,-2.675025940E1,-5.685498047E1
2.095583642E1,-9.677452087E0,-2.672307587E1,-5.685339355E1
2.096581542E1,-9.677452087E0,-2.672307587E1,-5.685339355E1
2.097582542E1,-9.861793518E0,-2.678617477E1,-5.684643555E1
2.098580442E1,-9.861793518E0,-2.678617477E1,-5.684643555E1
2.099581442E1,-9.820770264E0,-2.663977432E1,-5.689575195E1
2.100582342E1,-9.820770264E0,-2.663977432E1,-5.689575195E1
2.101580342E1,-1.000099182E1,-2.651065445E1,-5.687072754E1
2.102581242E1,-1.000099182E1,-2.651065445E1,-5.687072754E1
2.103582242E1,-9.888488770E0,-2.672518158E1,-5.690191650E1
2.104580142E1,-9.888488770E0,-2.672518158E1,-5.690191650E1
2.105581142E1,-9.586738586E0,-2.671828270E1,-5.690197754E1
2.106579042E1,-9.586738586E0,-2.671828270E1,-5.690197754E1
2.107580042E1,-9.654533386E0,-2.658397484E1,-5.684997559E1
2.108581042E1,-9.654533386E0,-2.658397484E1,-5.684997559E1
2.109578942E1,-9.689521790E0,-2.670322609E1,-5.692565918E1
2.110579942E1,-9.689521790E0,-2.670322609E1,-5.692565918E1
2.111577842E1,-9.721969604E0,-2.684346199E1,-5.680810547E1
2.112578842E1,-9.721969604E0,-2.684346199E1,-5.680810547E1
2.113579842E1,-9.755867004E0,-2.677808762E1,-5.686859131E1
2.114577742E1,-9.755867004E0,-2.677808762E1,-5.686859131E1
2.115578742E1,-9.833312988E0,-2.676796913E1,-5.685217285E1
2.116576642E1,-9.833312988E0,-2.676796913E1,-5.685217285E1
2.117577642E1,-9.863105774E0,-2.680467415E1,-5.703045654E1
2.118578642E1,-9.863105774E0,-2.680467415E1,-5.703045654E1
2.119576542E1,-9.810546875E0,-2.684049988E1,-5.686053467E1
2.120577542E1,-9.810546875E0,-2.684049988E1,-5.686053467E1
2.121575442E1,-9.935844421E0,-2.660705948E1,-5.679351807E1
2.122576442E1,-9.935844421E0,-2.660705948E1,-5.679351807E1
2.123577342E1,-1.001938629E1,-2.656659698E1,-5.690545654E1
2.124575342E1,-1.001938629E1,-2.656659698E1,-5.690545654E1
2.125576242E1,-9.947868347E0,-2.660583115E1,-5.684124756E1
2.126577242E1,-9.947868347E0,-2.660583115E1,-5.684124756E1
2.127575142E1,-9.751731873E0,-2.662683296E1,-5.688409424E1
2.128576142E1,-9.751731873E0,-2.662683296E1,-5.688409424E1
2.129574042E1,-9.695648193E0,-2.662865448E1,-5.680200195E1
2.130575042E1,-9.695648193E0,-2.662865448E1,-5.680200195E1
2.131576042E1,-9.781349182E0,-2.657676315E1,-5.672393799E1
2.132573942E1,-9.781349182E0,-2.657676315E1,-5.672393799E1
2.133574942E1,-9.821502686E0,-2.673830986E1,-5.681842041E1
2.134572842E1,-9.821502686E0,-2.673830986E1,-5.681842041E1
2.135573842E1,-9.699142456E0,-2.676904297E1,-5.665130615E1
2.136574842E1,-9.694168091E0,-2.654899216E1,-5.669226074E1
2.137572742E1,-9.694168091E0,-2.654899216E1,-5.669226074E1
2.138573742E1,-9.718551636E0,-2.656584549E1,-5.677832031E1
2.139571642E1,-9.718551636E0,-2.656584549E1,-5.677832031E1
2.140572642E1,-9.789268494E0,-2.656915855E1,-5.668408203E1
2.141573642E1,-9.789268494E0,-2.656915855E1,-5.668408203E1
2.142571542E1,-9.990890503E0,-2.669241142E1,-5.684106445E1
2.143572542E1,-9.990890503E0,-2.669241142E1,-5.684106445E1
2.144566638E1,-1.002017212E1,-2.637673759E1,-5.694354248E1
2.145567638E1,-1.002017212E1,-2.637673759E1,-5.694354248E1
2.146568538E1,-9.856140137E0,-2.642724419E1,-5.693603516E1
2.147566538E1,-9.856140137E0,-2.642724419E1,-5.693603516E1
2.148567437E1,-1.005418396E1,-2.634829521E1,-5.677813721E1
2.149568438E1,-1.005418396E1,-2.634829521E1,-5.677813721E1
2.150566338E1,-9.898406982E0,-2.671712494E1,-5.664031982E1
2.151567338E1,-9.898406982E0,-2.671712494E1,-5.664031982E1
2.152565237E1,-9.867538452E0,-2.680739594E1,-5.681152344E1
2.153566237E1,-9.867538452E0,-2.680739594E1,-5.681152344E1
2.154567238E1,-1.000806427E1,-2.668836784E1,-5.684527588E1
2.155565138E1,-1.000806427E1,-2.668836784E1,-5.684527588E1
2.156566138E1,-1.000796509E1,-2.673907089E1,-5.672509766E1
2.157564037E1,-1.000796509E1,-2.673907089E1,-5.672509766E1
2.158565038E1,-9.334892273E0,-2.676465416E1,-5.691284180E1
2.159566038E1,-9.334892273E0,-2.676465416E1,-5.691284180E1
2.160563938E1,-9.503761292E0,-2.682533455E1,-5.693414307E1
2.161564938E1,-9.503761292E0,-2.682533455E1,-5.693414307E1
2.162562838E1,-9.961441040E0,-2.661375427E1,-5.677056885E1
2.163563838E1,-9.961441040E0,-2.661375427E1,-5.677056885E1
2.164564738E1,-9.956604004E0,-2.682950974E1,-5.690856934E1
2.165562738E1,-9.956604004E0,-2.682950974E1,-5.690856934E1
2.166563638E1,-9.948501587E0,-2.689734459E1,-5.685382080E1
2.167564638E1,-9.948501587E0,-2.689734459E1,-5.685382080E1
2.168562538E1,-9.902572632E0,-2.664884567E1,-5.682348633E1
2.169563537E1,-9.902572632E0,-2.664884567E1,-5.682348633E1
2.170561538E1,-9.706504822E0,-2.659796524E1,-5.683691406E1
2.171562438E1,-9.706504822E0,-2.659796524E1,-5.683691406E1
2.172563438E1,-9.862297058E0,-2.666040611E1,-5.675042725E1
2.173561337E1,-9.862297058E0,-2.666040611E1,-5.675042725E1
2.174562337E1,-9.804939270E0,-2.671345901E1,-5.686584473E1
2.175560238E1,-9.804939270E0,-2.671345901E1,-5.686584473E1
2.176561238E1,-9.714370728E0,-2.646922112E1,-5.677886963E1
2.177562238E1,-9.714370728E0,-2.646922112E1,-5.677886963E1
2.178560137E1,-9.660247803E0,-2.664764023E1,-5.690405273E1
2.179561138E1,-9.660247803E0,-2.664764023E1,-5.690405273E1
2.180559038E1,-9.920043945E0,-2.683940315E1,-5.676458740E1
2.181560038E1,-9.920043945E0,-2.683940315E1,-5.676458740E1
2.182561038E1,-9.537689209E0,-2.683614159E1,-5.690301514E1
2.183558937E1,-9.537689209E0,-2.683614159E1,-5.690301514E1
2.184559938E1,-9.710014343E0,-2.668714905E1,-5.682922363E1
2.185557838E1,-9.710014343E0,-2.668714905E1,-5.682922363E1
2.186558838E1,-9.810066223E0,-2.697419739E1,-5.686773682E1
2.187559738E1,-9.810066223E0,-2.697419739E1,-5.686773682E1
2.188557738E1,-9.784637451E0,-2.678037834E1,-5.700811768E1
2.189558638E1,-9.784637451E0,-2.678037834E1,-5.700811768E1
2.190559637E1,-9.833427429E0,-2.683861923E1,-5.692974854E1
2.191557538E1,-9.833427429E0,-2.683861923E1,-5.692974854E1
2.192558538E1,-9.825347900E0,-2.653015900E1,-5.680993652E1
2.193556438E1,-9.825347900E0,-2.653015900E1,-5.680993652E1
2.194557438E1,-1.001846313E1,-2.671516418E1,-5.694696045E1
2.195558437E1,-1.001846313E1,-2.671516418E1,-5.694696045E1
2.196556338E1,-9.750373840E0,-2.659741020E1,-5.693872070E1
2.197557338E1,-9.750373840E0,-2.659741020E1,-5.693872070E1
2.198555238E1,-9.620887756E0,-2.653660774E1,-5.687585449E1
2.199556237E1,-9.620887756E0,-2.653660774E1,-5.687585449E1
2.200557238E1,-9.825912476E0,-2.679612160E1,-5.716784668E1
2.201555138E1,-9.825912476E0,-2.679612160E1,-5.716784668E1
2.202556138E1,-9.878799438E0,-2.683261490E1,-5.704309082E1
2.203554037E1,-9.878799438E0,-2.683261490E1,-5.704309082E1
2.204555037E1,-9.973159790E0,-2.683866692E1,-5.676538086E1
2.205556038E1,-9.973159790E0,-2.683866692E1,-5.676538086E1
2.206553938E1,-9.582214355E0,-2.670859528E1,-5.675415039E1
2.207554938E1,-9.582214355E0,-2.670859528E1,-5.675415039E1
2.208552837E1,-9.783241272E0,-2.670881081E1,-5.688787842E1
2.209553838E1,-9.783241272E0,-2.670881081E1,-5.688787842E1
2.210554738E1,-9.915985107E0,-2.678274727E1,-5.694195557E1
2.211552738E1,-9.915985107E0,-2.678274727E1,-5.694195557E1
2.212553638E1,-9.973175049E0,-2.673426247E1,-5.699829102E1
2.213554638E1,-9.973175049E0,-2.673426247E1,-5.699829102E1
2.214552538E1,-9.912826538E0,-2.656170654E1,-5.682043457E1
2.215553538E1,-9.912826538E0,-2.656170654E1,-5.682043457E1
2.216551438E1,-9.736305237E0,-2.658847427E1,-5.685144043E1
2.217552438E1,-9.736305237E0,-2.658847427E1,-5.685144043E1
2.218553438E1,-9.909774780E0,-2.660808945E1,-5.692785645E1
2.219551338E1,-9.909774780E0,-2.660808945E1,-5.692785645E1
2.220552337E1,-9.733734131E0,-2.662327766E1,-5.690045166E1
2.221550238E1,-9.733734131E0,-2.662327766E1,-5.690045166E1
2.222551238E1,-9.858444214E0,-2.675559807E1,-5.709356689E1
2.223552238E1,-9.858444214E0,-2.675559807E1,-5.709356689E1
2.224550138E1,-1.003771210E1,-2.680161095E1,-5.699670410E1
2.225551137E1,-1.003771210E1,-2.680161095E1,-5.699670410E1
2.226549038E1,-1.008868408E1,-2.683106804E1,-5.690222168E1
2.227550038E1,-1.008868408E1,-2.683106804E1,-5.690222168E1
2.228551038E1,-9.820205688E0,-2.672980499E1,-5.699401855E1
2.229548937E1,-9.820205688E0,-2.672980499E1,-5.699401855E1
2.230549938E1,-1.002465820E1,-2.673110008E1,-5.690789795E1
2.231547838E1,-1.002465820E1,-2.673110008E1,-5.690789795E1
2.232548838E1,-9.762496948E0,-2.673509026E1,-5.710070801E1
2.233549738E1,-9.762496948E0,-2.673509026E1,-5.710070801E1
2.234547737E1,-9.923400879E0,-2.667564392E1,-5.722058105E1
2.235548638E1,-9.923400879E0,-2.667564392E1,-5.722058105E1
2.236549638E1,-9.915725708E0,-2.662311554E1,-5.699011230E1
2.237547538E1,-9.915725708E0,-2.662311554E1,-5.699011230E1
2.238548538E1,-9.731704712E0,-2.660024452E1,-5.703302002E1
2.239546438E1,-9.731704712E0,-2.660024452E1,-5.703302002E1
2.240547438E1,-9.847549438E0,-2.658330536E1,-5.704180908E1
2.241548438E1,-9.847549438E0,-2.658330536E1,-5.704180908E1
2.242546338E1,-9.884796143E0,-2.668939018E1,-5.696472168E1
2.243547338E1,-9.884796143E0,-2.668939018E1,-5.696472168E1
2.244540354E1,-9.952552795E0,-2.674823189E1,-5.712255859E1
2.245541354E1,-9.952552795E0,-2.674823189E1,-5.712255859E1
2.246542354E1,-1.002125549E1,-2.689766121E1,-5.694787598E1
2.247540254E1,-1.002125549E1,-2.689766121E1,-5.694787598E1
2.248541254E1,-9.499588013E0,-2.687966537E1,-5.696356201E1
2.249539154E1,-9.499588013E0,-2.687966537E1,-5.696356201E1
2.250540154E1,-9.906539917E0,-2.675415421E1,-5.685546875E1
2.251541054E1,-9.906539917E0,-2.675415421E1,-5.685546875E1
2.252539054E1,-9.672813416E0,-2.678645706E1,-5.682629395E1
2.253539954E1,-9.672813416E0,-2.678645706E1,-5.682629395E1
2.254540954E1,-9.593322754E0,-2.693585205E1,-5.679608154E1
2.255538954E1,-9.593322754E0,-2.693585205E1,-5.679608154E1
2.256539854E1,-9.914733887E0,-2.693065071E1,-5.693145752E1
2.257537854E1,-9.914733887E0,-2.693065071E1,-5.693145752E1
2.258538754E1,-9.678215027E0,-2.676320839E1,-5.705432129E1
2.259539754E1,-9.678215027E0,-2.676320839E1,-5.705432129E1
2.260537654E1,-9.651802063E0,-2.696806717E1,-5.716357422E1
2.261538654E1,-9.651802063E0,-2.696806717E1,-5.716357422E1
2.262536554E1,-9.605644226E0,-2.679324341E1,-5.707366943E1
2.263537554E1,-9.605644226E0,-2.679324341E1,-5.707366943E1
2.264538554E1,-9.751281738E0,-2.677419662E1,-5.717718506E1
2.265536454E1,-9.751281738E0,-2.677419662E1,-5.717718506E1
2.266537454E1,-9.937858582E0,-2.689651680E1,-5.705468750E1
2.267535354E1,-9.937858582E0,-2.689651680E1,-5.705468750E1
2.268536354E1,-9.820243835E0,-2.692857170E1,-5.704284668E1
2.269537354E1,-9.820243835E0,-2.692857170E1,-5.704284668E1
2.270535254E1,-9.636917114E0,-2.709104729E1,-5.705718994E1
2.271536254E1,-9.636917114E0,-2.709104729E1,-5.705718994E1
2.272534154E1,-9.779510498E0,-2.668028450E1,-5.694610596E1
2.273535154E1,-9.779510498E0,-2.668028450E1,-5.694610596E1
2.274536054E1,-9.637084961E0,-2.678478050E1,-5.696429443E1
2.275534054E1,-9.637084961E0,-2.678478050E1,-5.696429443E1
2.276534954E1,-9.949363708E0,-2.680425072E1,-5.704095459E1
2.277535954E1,-9.949363708E0,-2.680425072E1,-5.704095459E1
2.278533854E1,-9.702133179E0,-2.669147873E1,-5.718493652E1
2.279534854E1,-9.702133179E0,-2.669147873E1,-5.718493652E1
2.280532754E1,-9.884391785E0,-2.687415886E1,-5.700598145E1
2.281533754E1,-9.884391785E0,-2.687415886E1,-5.700598145E1
2.282534754E1,-9.888549805E0,-2.687191772E1,-5.696881104E1
2.283532654E1,-9.888549805E0,-2.687191772E1,-5.696881104E1
2.284533654E1,-9.985084534E0,-2.688594627E1,-5.706713867E1
2.285531554E1,-9.985084534E0,-2.688594627E1,-5.706713867E1
2.286532554E1,-9.958053589E0,-2.676788521E1,-5.690551758E1
2.287533554E1,-9.958053589E0,-2.676788521E1,-5.690551758E1
2.288531454E1,-9.901222229E0,-2.686672401E1,-5.693914795E1
2.289532454E1,-9.901222229E0,-2.686672401E1,-5.693914795E1
2.290530354E1,-9.871315002E0,-2.686341095E1,-5.707110596E1
2.291531354E1,-9.871315002E0,-2.686341095E1,-5.707110596E1
2.292532354E1,-1.011958313E1,-2.653085899E1,-5.689111328E1
2.293530254E1,-1.011958313E1,-2.653085899E1,-5.689111328E1
2.294531254E1,-1.002288818E1,-2.679814720E1,-5.691503906E1
2.295532154E1,-1.002288818E1,-2.679814720E1,-5.691503906E1
2.296530154E1,-9.952560425E0,-2.682313538E1,-5.693743896E1
2.297531054E1,-9.952560425E0,-2.682313538E1,-5.693743896E1
2.298529054E1,-9.997131348E0,-2.682747269E1,-5.688757324E1
2.299529954E1,-9.997131348E0,-2.682747269E1,-5.688757324E1
2.300530954E1,-9.907928467E0,-2.684020424E1,-5.686450195E1
2.301528854E1,-9.907928467E0,-2.684020424E1,-5.686450195E1
2.302529854E1,-9.853050232E0,-2.669812584E1,-5.707690430E1
2.303527754E1,-9.853050232E0,-2.669812584E1,-5.707690430E1
2.304528754E1,-9.603080750E0,-2.681536293E1,-5.677960205E1
2.305529754E1,-9.603080750E0,-2.681536293E1,-5.677960205E1
2.306527654E1,-1.013035583E1,-2.697316742E1,-5.706250000E1
2.307528654E1,-1.013035583E1,-2.697316742E1,-5.706250000E1
2.308526554E1,-1.001073456E1,-2.695810699E1,-5.689581299E1
2.309527554E1,-1.001073456E1,-2.695810699E1,-5.689581299E1
2.310528554E1,-9.778221130E0,-2.684137726E1,-5.692846680E1
2.311526454E1,-9.778221130E0,-2.684137726E1,-5.692846680E1
2.312527454E1,-9.764297485E0,-2.673474312E1,-5.694824219E1
2.313525354E1,-9.764297485E0,-2.673474312E1,-5.694824219E1
2.314526354E1,-9.767097473E0,-2.682782173E1,-5.678674316E1
2.315527354E1,-9.767097473E0,-2.682782173E1,-5.678674316E1
2.316525254E1,-9.996513367E0,-2.679961205E1,-5.716284180E1
2.317526254E1,-9.996513367E0,-2.679961205E1,-5.716284180E1
2.318527154E1,-1.001757050E1,-2.674567795E1,-5.691937256E1
2.319525154E1,-1.001757050E1,-2.674567795E1,-5.691937256E1
2.320526054E1,-9.640480042E0,-2.679852867E1,-5.693225098E1
2.321524054E1,-9.640480042E0,-2.679852867E1,-5.693225098E1
2.322524954E1,-9.811203003E0,-2.679863548E1,-5.696630859E1
2.323525954E1,-9.811203003E0,-2.679863548E1,-5.696630859E1
2.324523854E1,-1.005764008E1,-2.681114960E1,-5.686975098E1
2.325524854E1,-1.005764008E1,-2.681114960E1,-5.686975098E1
2.326522754E1,-1.003320312E1,-2.678233528E1,-5.688433838E1
2.327523754E1,-1.003320312E1,-2.678233528E1,-5.688433838E1
2.328524754E1,-1.009922028E1,-2.693076324E1,-5.697869873E1
2.329522654E1,-1.009922028E1,-2.693076324E1,-5.697869873E1
2.330523654E1,-1.004218292E1,-2.666342545E1,-5.675921631E1
2.331521554E1,-1.004218292E1,-2.666342545E1,-5.675921631E1
2.332522554E1,-9.985900879E0,-2.658657646E1,-5.683990479E1
2.333523554E1,-9.985900879E0,-2.658657646E1,-5.683990479E1
2.334521454E1,-9.738548279E0,-2.651817322E1,-5.678131104E1
2.335522454E1,-9.738548279E0,-2.651817322E1,-5.678131104E1
2.336523354E1,-9.478874207E0,-2.668896484E1,-5.689739990E1
