Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654802429219572992,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,16.10850725,16.10850725
1654802430218829056,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,16.01861788,16.01861788
1654802431220423936,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,16.11744315,16.11744315
1654802432220116992,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,13.84922392,13.84922392
1654802433212808704,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,13.97935701,13.97935701
1654802434218352896,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.07955152,14.07955152
1654802435218768384,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.18351599,14.18351599
1654802436219180544,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.2890282,14.2890282
1654802437218268928,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.37393925,14.37393925
1654802438214137600,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.49133779,14.49133779
1654802439219848704,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.59531428,14.59531428
1654802440215371008,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.70136274,14.70136274
1654802441217420032,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.79905083,14.79905083
1654802442217730560,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,14.90954056,14.90954056
1654802443217667072,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,15.0026078,15.0026078
1654802444218422272,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,15.10968461,15.10968461
1654802445219327232,50.08358385,14.4659946,251.02793530000002,0.0,44.30555221,15.21198249,15.21198249
1654802446217557248,50.08357881,14.46597015,250.7829753,0.0,44.30553397,15.46429793,15.46429793
1654802447219504128,50.08357931,14.46597116,250.8934985,0.0,44.30553474,16.01397415,16.01397415
1654802448217975552,50.08357895,14.46597095,250.909748,0.0,44.30553457,15.86569797,15.86569797
1654802449219424000,50.08357895,14.46597095,250.909748,0.0,44.30553457,15.90248757,15.90248757
1654802450220368896,50.08357895,14.46597095,250.909748,0.0,44.30553457,15.96642737,15.96642737
1654802451219681792,50.08357991,14.46597737,250.8113974,0.0,44.30553934,16.281276,16.281276
1654802452216010752,50.08358007,14.46597856,250.74225959999998,0.0,44.30554022,16.11717274,16.11717274
1654802453219728128,50.08358019,14.46597871,250.73001409999998,0.0,44.30554034,15.99023641,15.99023641
1654802454218903040,50.08358019,14.46597871,250.73001409999998,0.0,44.30554034,15.92651743,15.92651743
1654802455220842496,50.08358019,14.46597871,250.73001409999998,0.0,44.30554034,15.60594478,15.60594478
1654802456218398720,50.08358019,14.46597871,250.73001409999998,0.0,44.30554034,15.56974024,15.56974024
1654802457220303616,50.08358019,14.46597871,250.73001409999998,0.0,44.30554034,15.53478512,15.53478512
1654802458219057664,50.08357975,14.46597457,250.8088424,0.0,44.30553727,15.52875762,15.52875762
1654802459220302592,50.08357986,14.46597505,250.8063298,0.0,44.30553763,15.53393144,15.53393144
1654802460220646912,50.08357986,14.46597505,250.8063298,0.0,44.30553763,15.40819097,15.40819097
1654802461222305280,50.08357986,14.46597505,250.8063298,0.0,44.30553763,13.79569298,13.79569298
1654802462219167744,50.08357986,14.46597505,250.8063298,0.0,44.30553763,13.7982136,13.7982136
1654802463215606528,50.08357986,14.46597505,250.8063298,0.0,44.30553763,13.82324629,13.82324629
1654802464220567808,50.08357986,14.46597505,250.8063298,0.0,44.30553763,13.75833954,13.75833954
1654802465221824512,50.08357526,14.46597995,250.7255236,0.0,44.30554102,13.79807247,13.79807247
1654802466219845888,50.08357624,14.46597712,250.6755779,0.0,44.30553899,14.08353081,14.08353081
1654802467219981824,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.05597091,14.05597091
1654802468220710912,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.05504485,14.05504485
1654802469220854784,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.11255054,14.11255054
1654802470219238912,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.18503192,14.18503192
1654802471218927360,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.21529419,14.21529419
1654802472218593280,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.24870736,14.24870736
1654802473220153600,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.14439015,14.14439015
1654802474218917888,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.16016448,14.16016448
1654802475218808320,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.15444496,14.15444496
1654802476218838784,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.20596904,14.20596904
1654802477220065792,50.08357641,14.46597739,250.65948089999998,0.0,44.30553919,14.2570236,14.2570236
