Time (s),X (hPa)
1654802324932948736,984.8804474
1654802325999547648,984.8804474
1654802327066112768,984.8804474
1654802328132638720,984.8799133
1654802329199216128,984.8799133
1654802330265810688,984.8796844000001
1654802331332430080,984.8793793
1654802332399107584,984.8782348999999
1654802333465801728,984.8773193
1654802334532523776,984.8751831000001
1654802335599195648,984.8723602
1654802336665856768,984.8700713999999
1654802337732422912,984.8686218
1654802338798971904,984.866333
1654802339865554688,984.8652649
1654802340932158720,984.8636627000001
1654802341998837760,984.8629761
1654802343065411840,984.8629761
1654802344132065792,984.863739
1654802345198706944,984.8650359999999
1654802346265351680,984.8679352
1654802347331985664,984.8707581
1654802348398591744,984.8748016000001
1654802349465179648,984.8764801000001
1654802350531777792,984.878006
1654802351598391808,984.8786926000001
1654802352665048832,984.8803711000002
1654802353731673600,984.8804474
1654802354798366720,984.8815155
1654802355865054720,984.8829651000001
1654802356931795712,984.8857117
1654802357998469888,984.8870087000001
1654802359065142784,984.8896027000001
1654802360131826944,984.8902130000001
1654802361198465792,984.8923492
1654802362265076992,984.8931885
1654802363331681792,984.8937988
1654802364398263808,984.8937988
1654802365464900608,984.8950957999999
1654802366531511808,984.8950957999999
1654802367598086912,984.8937225
1654802368664666880,984.8936462000001
1654802369731181056,984.8936462000001
1654802370797705984,984.8936462000001
1654802371864226816,984.8938751000001
1654802372930804736,984.8938751000001
1654802373997417728,984.8940277
1654802375064071936,984.8938751000001
1654802376130731008,984.8937988
1654802377197420032,984.8937988
1654802378264059904,984.8938751000001
1654802379330674944,984.8938751000001
1654802380397286912,984.8937988
1654802381463915008,984.8937988
1654802382530516992,984.8937988
1654802383597107968,984.8925780999999
1654802384663671808,984.8908997000001
1654802385730266880,984.8898314999999
1654802386796858880,984.8878479
1654802387863438080,984.8859405999999
1654802390616792320,984.985199
1654802391650094592,984.9889373999999
1654802392683422720,984.9926757999999
1654802393716685568,984.9996185
1654802394749913600,985.0017548000001
1654802394941532416,985.0069427000001
1654802396008141568,985.0102234
1654802397074753536,985.0102234
1654802398141424384,985.0102234
1654802399208070400,985.0084686
1654802400274626560,985.0049591
1654802401341168384,985.0048065
1654802402407760384,985.0008392000001
1654802403474332672,984.9990845000001
1654802404540923648,984.9974822999999
1654802405607526400,984.9953461000001
1654802406674081536,984.9953461000001
1654802407740591616,984.9958037999999
1654802408807126528,984.9980163999999
1654802409873678336,985.0005341
1654802410940212480,985.0040436
1654802412006730496,985.0053406
1654802413073294336,985.0053406
1654802414139854336,985.004425
1654802415206376704,985.004425
1654802416272963584,985.0053406
1654802417339544576,985.0072479
1654802418406141440,985.0102234
1654802419472710400,985.0102234
1654802420539252480,985.0098419
1654802421605773312,985.008316
1654802422672281600,985.0041198999999
1654802423738797312,985.0019072999999
1654802424805316352,985.0016785
1654802425871823616,985.0018311000001
1654802426938317568,985.0018311000001
1654802428004858624,985.0018311000001
1654802429071397376,985.0
1654802430137889280,984.9991607999999
1654802431204380416,984.9971770999999
1654802432270902272,984.9959564
1654802433337338368,984.9959564
1654802434403801344,984.9966431
1654802435470256640,984.9971008
1654802436536757504,984.9978638
1654802437603191296,984.9978638
1654802438669710336,984.9971770999999
1654802439736191488,984.9971770999999
1654802440802619392,984.9967957
1654802441869131520,984.9972534
1654802442935629568,984.9983215
1654802444002151424,984.9990845000001
1654802445068629504,984.9990845000001
1654802446135187456,984.9977112
1654802447201647616,984.9977112
1654802448268128512,984.9983215
1654802449334547456,984.998703
1654802450400967680,985.0
1654802451467459328,985.0006866
1654802452533897472,985.0006866
1654802453600362496,984.9995422000001
1654802454666784512,984.9980163999999
1654802455733244416,984.9980163999999
1654802456799668480,984.9982451999999
1654802457866217472,984.9984741000001
1654802458932728576,984.9984741000001
1654802459999286272,984.9989319
1654802461065826304,984.9997711000001
1654802462132313600,985.0012207000001
1654802463198769664,985.0012207000001
1654802464265223424,985.0027466
1654802465331724288,985.0027466
1654802466398206464,985.0021362
1654802467464721408,985.0010681
1654802468531177472,985.0006866
1654802469597642496,984.9996947999999
1654802470664132608,984.9991607999999
1654802471730570496,984.9993896
1654802472796985344,984.9992371
1654802473863484416,984.9992371
1654802474929944576,984.9983215
1654802475996412416,984.9977875
1654802477062917376,984.9976349
1654802478129444608,984.9969482000001
1654802479195900416,984.9947357000001
1654802480262333440,984.9944305
1654802481328818688,984.9934387
1654802482395266560,984.9932861
1654802483461735424,984.9934387
1654802484528234496,984.9951935
1654802485594688512,984.9956512
1654802486661115392,984.9958037999999
1654802487727584512,984.9958037999999
1654802488794072320,984.9963379000001
1654802489860569600,984.9963379000001
1654802490927047424,984.9958037999999
1654802491993504512,984.9948119999999
1654802493060004608,984.992218
1654802494126533376,984.9894714
1654802495193042432,984.9876403999999
1654802496259553280,984.9876403999999
1654802497326055424,984.9880219
1654802498392551424,984.9897766
1654802499459036672,984.9914551
1654802500525616384,984.9925232
1654802501592215552,984.9926757999999
1654802502658731520,984.9930572999999
1654802503725232640,984.9938202
1654802504791743488,984.9938202
1654802505858261504,984.9935912999999
1654802506924705536,984.9925994999999
1654802507991156480,984.9923706000001
1654802509057624576,984.9920653999999
1654802510124081408,984.9919127999999
1654802511190525440,984.9919127999999
1654802512256969472,984.9939728
1654802513323364608,984.9963379000001
1654802514389779712,984.9983215
1654802515456208384,984.9983215
1654802516522586624,984.9984741000001
1654802517588998656,984.9984741000001
1654802518655476480,984.9978638
1654802519721924608,984.9978638
1654802520788382464,984.9991607999999
1654802521854779392,985.0007629
1654802522921134592,985.0014495999999
1654802523987522560,985.0024413999998
1654802525054013440,985.0045776000001
1654802526120466432,985.0045776000001
1654802527186979584,985.0046538999999
1654802528253463552,985.0045013
1654802529319924480,985.0043488
1654802530386371328,985.0029755
1654802531452803328,985.0029755
1654802532519353344,985.0029755
1654802533585875456,985.0030517999999
1654802534652372480,985.0032043
1654802535718867456,985.0054932
1654802536785360640,985.0060272
1654802537851805440,985.0060272
1654802538918310400,985.0049591
1654802539984757504,985.0045776000001
1654802541051188480,985.0013733
1654802542117642496,984.9983215
1654802543184137728,984.9983215
1654802544250576384,984.9970245
1654802545317030400,984.9970245
1654802546383501568,984.9985504000001
1654802547449989632,984.9992371
1654802548516447488,984.9992371
1654802549582848512,985.0001526000001
1654802550649215488,985.0013733
1654802551715681536,985.0013733
1654802552782105344,985.0013733
1654802553848566528,985.0018311000001
1654802554915016448,985.0030517999999
1654802555981474304,985.0045776000001
1654802557047910400,985.0067902000001
1654802558114339584,985.0087738
1654802559180748544,985.0107573999999
1654802560247132416,985.0127411000001
1654802561313562368,985.0141143999999
1654802562379937280,985.0141143999999
1654802563446351616,985.0138855
1654802564512792576,985.0138092
1654802565579222528,985.0133514
1654802566645599488,985.0133514
1654802567711973376,985.0153351
1654802568778440448,985.0198364
1654802569844992512,985.0247191999999
1654802570911512320,985.0279998999999
1654802571977999360,985.0316619999999
1654802573044457472,985.0357056
1654802574110929408,985.0372313999999
1654802575177418496,985.0390625
1654802576243891456,985.0421905999999
1654802577310303488,985.0469971000001
1654802578376703488,985.0512695
1654802579443118592,985.0523376
1654802580509495552,985.0523376
1654802581575941632,985.0505066
1654802582642404608,985.0473785
1654802583708849408,985.0415802000001
1654802584775319552,985.036087
1654802585841750528,985.0360107000001
1654802586908207360,985.0360107000001
1654802587974652416,985.0398254
1654802589040991488,985.0423431
1654802590107335680,985.0432587000001
1654802591173708288,985.0454712000001
1654802592240192512,985.0463867000001
1654802593306596608,985.0465393
1654802594372990720,985.0465393
1654802595439371520,985.0471497000001
1654802596505790464,985.0473785
1654802597572200448,985.0473785
1654802598638546432,985.0470733999999
1654802599704892416,985.0470733999999
1654802600771317504,985.0473022
1654802601837702400,985.0497437000001
1654802602904091648,985.0512695
1654802603970403328,985.051651
1654802605036786688,985.051651
1654802606103211520,985.0498962000001
1654802607169626624,985.0482178
1654802608236054528,985.0449371
1654802609302369536,985.0429535000001
1654802610368768512,985.0421142999999
1654802611435105536,985.0395966
1654802613729949696,984.9528502999999
1654802614762933760,984.9510193
1654802615795909888,984.9491882000001
1654802616828910848,984.9464417000002
1654802617861900800,984.9448395
1654802618053981696,984.9407958999999
1654802619120274688,984.9401855000001
1654802620186563584,984.9397277999999
1654802621252846592,984.9397277999999
1654802622319149824,984.9407196000001
1654802623385430784,984.9440002
1654802624451828736,984.9454498
1654802625518273024,984.9468993999999
1654802626584626688,984.9489594
1654802627650964736,984.9489594
1654802628717309696,984.9488831
1654802629783569920,984.9485016000001
1654802630849893888,984.9482727
1654802631916238848,984.9482727
1654802632982552832,984.9481201
1654802634048858880,984.9487305
1654802635115212800,984.9487305
1654802636181559808,984.9494934
1654802637247900672,984.9494934
1654802638314302720,984.9525451999999
1654802639380703744,984.9568939
1654802640447119616,984.9590302000001
1654802641513451776,984.9613952999999
1654802642579764736,984.9666595000001
1654802643646040576,984.9666595000001
1654802644712387840,984.9666595000001
1654802645778787072,984.9665832999999
1654802646845198848,984.9665832999999
1654802647911601920,984.9666595000001
1654802648978018816,984.9689483999999
1654802650044410624,984.9706267999999
1654802651110731008,984.9720764
1654802652177083648,984.9720764
1654802653243454720,984.9707794
1654802654309811712,984.9687957999998
1654802655376156672,984.9672698999999
1654802656442538752,984.9672698999999
1654802657508893696,984.9672698999999
1654802658575227648,984.9672698999999
1654802659641583616,984.9666595000001
1654802660707836928,984.9666595000001
1654802661774138624,984.9686432
1654802662840430592,984.9700928
