Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654684672527704064,-0.01501268051,-0.0021975618,0.07168101668
1654684673548844032,-0.017389422919999998,-0.0002671309607,0.05102514267
1654684674579964160,-0.0021287793570000002,-0.01973551313,0.04354187608
1654684675621093376,0.013626342219999999,-0.021419709959999998,0.05342074692
1654684676672232448,0.01015325144,-0.001407159856,0.05821078597999999
1654684677733350400,0.0219436319,-0.014215641059999999,0.07138397813
1654684678804478720,0.008665317781,0.00926514846,0.04459086657
1654684679885585920,0.003955618548,0.01324425409,0.03381269395
1654684680976702976,0.0008538031205999999,-0.0003307399875,0.05866102159
1654684682077829888,0.022949937709999996,-0.01467550858,0.06614662707
1654684683188936192,3.515638411e-05,-0.00363418614,0.050428141950000005
1654684684310052352,0.012666202,-0.006212008819,0.04279284775
1654684685441147648,-0.004813099019,-0.007483097571,0.03231405258
